Node,SIR
1,608.868
2,478.747
3,43.344
4,13.523
5,131.497
6,739.148
7,376.006
8,154.813
9,423.592
10,166.861
11,887.735
12,673.061
13,75.629
14,157.152
15,128.325
16,275.238
17,669.437
18,503.276
19,188.689
20,192.659
21,174.898
22,658.755
23,575.389
24,297.616
25,126.351
26,33.897
27,142.755
28,94.66
29,830.175
30,221.05
31,565.413
32,272.392
33,148.605
34,352.253
35,383.44
36,47.22
37,325.877
38,177.838
39,81.044
40,500.199
41,884.996
42,220.109
43,103.247
44,312.639
45,199.753
46,123.279
47,102.477
48,69.417
49,297.778
50,74.261
51,48.953
52,783.576
53,189.641
54,9.421
55,143.485
56,28.139
57,104.718
58,224.654
59,408.297
60,78.432
61,124.75
62,52.447
63,165.39
64,219.747
65,577.709
66,255.069
67,237.905
68,40.884
69,238.225
70,22.668
71,375.683
72,519.03
73,93.368
74,61.835
75,176.591
76,462.922
77,88.153
78,18.281
79,13.605
80,59.526
81,52.697
82,75.71
83,193.456
84,301.683
85,193.382
86,160.355
87,225.062
88,154.163
89,179.9
90,143.308
91,444.294
92,284.307
93,68.461
94,192.272
95,46.605
96,205.725
97,325.378
98,438.278
99,64.164
100,224.852
101,138.894
102,183.695
103,353.812
104,355.17
105,368.972
106,209.739
107,209.427
108,65.561
109,304.609
110,176.226
111,132.865
112,116.001
113,207.479
114,50.85
115,224.366
116,531.16
117,233.24
118,33.898
119,267.156
120,260.783
121,149.572
122,185.616
123,385.129
124,233.881
125,240.717
126,36.559
127,409.668
128,130.22
129,86.283
130,223.498
131,59.571
132,64.564
133,343.016
134,611.39
135,541.977
136,626.869
137,353.073
138,74.49
139,116.283
140,19.742
141,91.223
142,47.761
143,41.598
144,495.135
145,112.091
146,121.886
147,54.92
148,107.744
149,317.358
150,170.91
151,49.444
152,125.504
153,85.838
154,149.222
155,29.373
156,373.645
157,50.399
158,122.34
159,222.942
160,87.473
161,137.864
162,259.848
163,114.353
164,107.315
165,246.636
166,182.055
167,621.308
168,40.853
169,68.762
170,26.351
171,62.352
172,138.065
173,111.934
174,76.745
175,40.668
176,42.53
177,439.211
178,174.583
179,45.424
180,314.875
181,130.971
182,151.222
183,72.051
184,338.11
185,101.826
186,101.542
187,501.178
188,792.566
189,263.884
