Node,SIR
98,187.44
97,198.66
998,20.83
549,62.56
548,11.65
41,74.29
24,136.94
997,79.05
996,71.34
995,26.13
86,189.58
466,168.1
304,57.92
299,135.14
298,137.4
297,111.42
296,96.92
295,267.81
168,240.36
353,80.89
178,249.27
994,4.64
542,82.91
4,181.13
993,43.58
991,1.18
859,55.44
47,300.78
797,103.59
789,165.19
788,132.41
787,176.97
46,333.17
45,318.32
44,322.05
43,329.88
359,178.8
358,172.05
992,62.8
955,37.64
419,113.2
418,98.27
385,93.96
292,72.62
291,68.77
259,281.87
135,193.34
990,97.81
989,148.76
796,122.59
384,229.59
383,190.64
382,259.11
379,231.89
372,247.69
361,84.94
330,261.82
22,315.86
220,104.28
203,201.77
202,268.21
187,196.05
139,200.62
982,97.77
795,144.93
290,114.52
244,289.55
243,305.67
192,300.25
988,102.42
67,150.93
66,177.88
661,20.73
448,27.59
396,91.91
395,31.34
2,330.6
228,49.43
177,301.23
176,325.85
175,319.2
987,260.91
985,39.26
887,217.53
834,94.37
794,101.3
793,83.58
792,79.72
791,79.12
790,94.97
782,125.71
781,178.27
755,85.79
725,269.47
581,217.72
580,211.65
558,211.05
556,191.83
553,204.98
53,252.53
52,237.32
465,317.07
464,279.14
438,273.05
437,303.29
376,222.6
375,217.8
374,323.03
355,322.95
348,262.58
347,275.65
346,295.39
345,253.73
250,237.87
237,347.28
236,351.12
210,300.97
167,357.37
148,224.55
129,235.9
128,235.55
127,278.83
126,249.71
125,283.26
101,292.89
9,228.83
986,1.56
962,5.96
602,83.08
650,282.51
110,319.2
103,200.86
984,1.07
983,1.03
58,265.6
57,300.0
981,147.51
980,79.41
641,172.33
484,86.25
478,127.2
333,1.55
327,39.39
280,104.73
197,81.59
891,119.8
890,106.22
76,140.72
75,177.75
605,169.61
453,115.16
277,260.44
254,193.82
253,213.2
252,196.21
251,175.56
155,105.01
136,327.72
123,239.61
122,242.34
520,212.72
979,1.16
978,1.34
977,1.13
96,123.99
95,157.91
89,47.4
976,86.32
606,122.16
74,73.05
73,24.21
72,33.54
25,239.27
138,84.48
124,95.1
108,145.86
107,181.94
106,176.44
102,228.97
975,31.94
64,226.2
65,180.55
63,218.53
62,221.95
974,43.64
446,43.2
267,53.01
229,72.72
198,76.66
973,48.52
972,212.61
8,272.8
896,62.4
895,70.24
1,308.31
458,183.91
457,286.0
971,8.02
970,13.35
26,133.88
174,70.63
332,104.06
969,29.98
360,33.64
262,198.3
968,9.74
967,19.75
578,260.98
966,4.95
965,8.8
917,33.37
916,42.43
915,48.52
914,36.1
913,30.6
912,20.68
206,42.91
205,42.58
964,68.12
16,106.99
15,118.78
14,112.13
963,11.37
547,15.33
546,9.14
545,35.21
544,30.8
480,1.83
316,1.98
961,1.27
960,8.67
959,1.17
94,106.16
93,104.88
92,111.28
958,23.07
260,245.1
91,140.78
90,109.02
957,5.1
908,158.55
242,81.39
956,84.67
910,168.41
511,178.02
3,119.63
328,76.09
326,132.48
324,129.34
323,180.48
607,45.08
954,77.16
727,139.04
648,314.15
585,103.91
564,195.26
493,290.12
492,340.84
490,320.88
953,43.85
952,94.13
950,4.49
722,101.14
721,91.7
720,96.53
719,119.56
718,108.13
717,117.52
716,172.43
715,131.62
714,99.16
700,161.65
699,141.02
698,169.0
697,140.11
414,153.95
30,112.24
302,216.17
278,192.43
269,116.11
21,110.18
951,1.26
872,1.37
871,1.32
870,1.25
869,1.27
949,9.66
948,8.68
947,8.15
946,1.06
945,8.48
944,20.89
942,9.51
569,23.09
476,117.96
943,1.13
941,133.32
940,102.86
939,79.51
938,18.93
623,176.6
622,151.84
586,92.34
551,274.83
526,93.04
525,56.71
373,156.2
751,78.57
937,37.63
936,15.19
933,49.22
903,40.01
562,190.39
561,205.67
109,205.9
935,50.21
934,19.02
740,164.88
69,183.08
653,171.04
459,274.75
315,180.22
932,27.38
241,149.39
116,297.51
931,115.83
724,281.71
643,176.88
275,206.92
274,211.69
273,216.59
272,258.66
189,73.75
186,175.48
157,316.39
144,196.97
143,71.62
930,129.03
528,29.99
357,222.62
929,145.16
928,130.79
927,102.85
926,101.31
84,186.84
7,271.93
710,234.81
620,207.56
377,203.59
240,98.72
239,122.39
238,187.06
749,101.35
635,234.59
249,120.85
925,34.8
924,117.86
923,1.08
922,14.9
921,20.13
574,82.77
573,120.2
572,108.92
571,131.42
264,119.32
263,114.47
258,131.72
257,121.15
920,12.0
266,51.5
919,117.07
766,37.26
763,19.38
389,204.03
134,71.87
121,199.24
918,33.49
531,12.48
530,43.07
529,30.18
261,207.74
909,57.24
481,30.92
911,195.86
832,117.86
747,63.78
730,187.8
729,253.55
628,120.51
579,176.76
514,238.0
508,264.75
473,141.38
417,140.8
294,188.71
883,41.62
882,89.35
501,168.89
255,141.71
726,290.58
170,90.67
169,147.63
10,93.85
0,58.91
880,42.91
840,132.82
762,144.71
750,165.84
728,132.94
676,76.26
159,189.67
907,100.88
906,75.6
761,120.51
905,42.67
902,90.8
904,53.75
800,108.52
483,278.86
118,204.13
510,257.78
509,239.68
901,7.36
51,143.51
900,5.08
329,158.43
899,41.94
898,31.05
897,22.6
79,93.28
668,116.03
88,221.72
77,73.81
894,87.96
664,130.49
663,132.25
342,45.34
341,27.99
340,19.2
339,37.11
338,35.26
337,22.8
336,37.48
335,79.19
334,97.71
331,46.58
322,150.75
321,134.12
320,131.34
319,132.87
318,27.22
317,130.49
196,108.21
151,147.28
893,38.63
892,37.62
680,265.04
491,310.87
889,134.28
888,158.15
841,18.95
803,88.51
737,118.18
87,69.56
654,88.5
651,145.38
624,79.86
613,136.1
497,319.75
350,237.88
256,126.41
246,203.67
158,115.27
142,184.35
886,19.28
592,232.5
885,4.51
884,12.24
647,24.32
881,67.09
804,101.95
879,9.62
706,18.86
199,32.06
878,118.85
875,78.19
378,180.08
877,7.85
876,7.54
54,98.11
82,53.13
80,65.45
78,112.56
874,51.82
732,140.57
391,142.16
390,167.78
873,8.13
868,1.25
37,34.37
36,88.94
35,82.21
34,62.68
33,56.24
32,73.83
867,50.58
85,51.12
866,1.12
554,47.03
865,75.23
461,72.99
460,53.45
456,84.66
117,289.18
864,39.52
759,13.11
863,48.76
862,41.26
55,117.27
861,7.99
860,1.15
858,1.11
857,1.07
856,4.69
855,30.53
541,135.4
540,166.97
854,17.7
853,72.58
852,49.03
851,30.93
850,51.44
849,42.62
848,70.8
847,39.16
846,71.59
827,154.38
471,87.0
370,142.71
83,5.54
845,29.87
833,21.98
248,50.66
247,72.9
844,75.7
843,131.92
830,112.01
325,33.18
152,206.74
657,87.07
534,111.38
276,125.59
842,34.56
235,56.98
233,137.82
232,148.61
839,62.29
748,201.31
194,254.4
838,54.18
837,29.68
836,25.74
835,49.39
234,27.79
231,46.88
831,122.8
343,67.62
60,134.64
826,55.78
829,1.14
828,1.14
733,76.31
604,33.28
470,117.95
300,59.95
224,49.85
223,79.68
209,72.31
195,63.66
81,84.95
825,19.11
824,43.72
822,34.29
818,66.63
452,112.53
451,22.61
394,31.48
823,80.52
667,95.2
445,115.23
821,58.8
820,26.87
819,24.07
815,12.6
666,139.38
400,17.85
817,1.25
816,30.13
399,21.82
814,39.66
813,62.83
812,38.74
811,65.62
810,59.03
809,51.04
808,48.53
807,44.67
695,105.72
694,77.86
693,104.53
692,114.9
691,112.52
690,104.4
689,82.72
686,67.01
806,99.93
742,49.98
741,116.79
739,195.72
738,133.68
736,90.15
71,154.7
566,137.18
386,149.84
805,106.18
802,112.75
801,77.14
61,222.23
567,185.93
565,157.09
563,83.92
505,183.09
504,148.48
503,201.58
313,184.11
626,97.43
625,71.06
149,149.49
799,118.24
120,155.71
798,12.05
634,80.72
633,120.26
632,128.34
631,89.52
630,169.14
166,206.38
165,201.06
164,158.62
163,203.89
162,195.22
420,30.98
362,55.11
351,193.1
150,67.72
754,75.33
753,66.33
403,44.61
402,47.68
401,66.76
786,82.41
785,19.87
539,140.6
455,167.26
454,13.8
221,23.68
784,1.06
783,1.09
780,9.67
779,54.6
161,57.71
778,124.52
655,191.85
160,179.06
777,27.29
776,59.0
775,117.65
