Node,SIR
98,117.41
97,124.02
998,1.28
549,50.24
548,9.95
41,20.82
24,103.41
997,35.21
996,37.15
995,7.0
86,122.07
466,97.7
304,37.78
299,55.37
298,87.97
297,71.31
296,66.38
295,139.81
168,156.86
353,38.39
178,186.99
994,1.05
542,48.85
4,128.98
993,26.14
991,4.3
859,18.3
47,199.13
797,50.83
789,92.74
788,76.47
787,116.71
46,206.48
45,221.72
44,214.7
43,213.3
359,108.85
358,121.09
992,19.69
955,17.07
419,91.93
418,42.63
385,61.05
292,47.21
291,24.29
259,180.71
135,131.17
990,65.0
989,89.57
796,56.76
384,123.12
383,119.3
382,172.95
379,156.86
372,153.11
361,31.0
330,147.49
22,185.21
220,83.22
203,117.08
202,168.52
187,108.48
139,133.12
982,42.7
795,76.86
290,63.57
244,199.52
243,228.25
192,193.04
988,47.18
67,64.82
66,65.76
661,15.42
448,17.57
396,31.81
395,5.03
2,238.14
228,49.62
177,229.6
176,213.01
175,221.91
987,152.64
985,31.05
887,162.98
834,41.71
794,44.49
793,42.27
792,63.34
791,47.55
790,56.1
782,69.24
781,139.85
755,65.54
725,189.03
581,155.26
580,130.57
558,125.98
556,129.08
553,147.34
53,118.1
52,142.5
465,199.03
464,196.0
438,213.57
437,179.7
376,165.29
375,137.73
374,188.97
355,215.08
348,187.61
347,142.89
346,199.43
345,180.29
250,155.83
237,262.85
236,264.63
210,196.55
167,245.22
148,151.69
129,142.25
128,140.05
127,186.48
126,156.17
125,174.13
101,185.67
9,161.63
986,13.54
962,4.86
602,34.93
650,221.79
110,164.25
103,133.89
984,1.12
983,1.13
58,168.5
57,205.41
981,89.39
980,45.15
641,110.52
484,39.6
478,92.19
333,11.97
327,29.65
280,56.01
197,49.97
891,62.09
890,46.75
76,98.92
75,116.47
605,92.19
453,60.77
277,131.54
254,108.34
253,142.06
252,123.09
251,128.08
155,50.9
136,243.13
123,151.64
122,148.05
520,129.91
979,1.25
978,1.26
977,1.16
96,93.91
95,87.26
89,30.25
976,42.44
606,72.6
74,39.57
73,7.68
72,13.78
25,152.58
138,38.74
124,82.98
108,108.75
107,113.39
106,96.61
102,129.81
975,14.79
64,85.24
65,109.81
63,107.15
62,132.79
974,28.37
446,25.76
267,33.83
229,37.01
198,30.29
973,28.76
972,143.58
8,189.2
896,38.82
895,27.32
1,219.56
458,105.81
457,199.42
971,13.76
970,11.15
26,61.61
174,48.02
332,64.31
969,12.27
360,19.38
262,133.1
968,9.73
967,11.73
578,157.31
966,5.86
965,13.52
917,21.31
916,16.48
915,11.1
914,16.32
913,4.05
912,32.4
206,17.35
205,11.75
964,56.65
16,60.55
15,55.05
14,65.21
963,7.94
547,1.67
546,1.28
545,12.73
544,1.87
480,7.04
316,6.72
961,1.21
960,1.19
959,1.08
94,60.67
93,81.74
