Node,SIR
1,395.72
2,384.85
3,370.21
4,322.84
5,166.85
6,419.87
7,275.98
8,232.7
9,271.93
10,419.17
11,134.07
12,159.17
13,159.51
14,338.56
15,277.17
16,366.44
17,259.86
18,297.01
19,241.29
20,393.37
21,288.95
22,261.23
23,309.92
24,433.89
25,247.18
26,308.74
27,393.33
28,264.84
29,275.69
30,248.09
31,145.66
32,77.42
33,162.76
34,419.29
35,262.56
36,317.81
37,300.52
38,320.91
39,96.67
40,124.34
41,238.86
42,55.26
43,419.28
44,426.8
45,198.22
46,434.16
47,430.76
48,238.82
49,386.23
50,397.35
51,401.29
52,430.97
53,386.92
54,415.77
55,53.94
56,67.41
57,120.0
58,36.51
59,37.77
60,39.2
61,68.35
62,375.87
63,394.56
64,353.32
65,317.27
66,421.42
67,418.06
68,438.2
69,200.72
70,260.15
71,302.57
72,416.36
73,429.29
74,306.42
75,398.77
76,316.78
77,365.29
78,275.32
79,403.23
80,122.34
81,383.14
82,435.11
83,362.84
84,223.29
85,186.61
86,360.01
87,185.4
88,232.87
89,428.41
90,337.68
91,379.15
92,297.29
93,299.23
94,368.03
95,330.65
96,313.78
97,234.07
98,286.11
99,198.64
100,384.59
101,330.68
102,425.49
103,349.69
104,349.87
105,334.92
106,325.29
107,254.67
108,393.75
109,416.54
110,420.93
111,294.56
112,259.38
113,431.49
114,366.7
115,215.24
116,422.62
117,227.85
118,322.68
119,404.9
120,396.56
121,396.12
122,329.52
123,214.0
124,412.63
125,373.04
126,335.68
127,378.18
128,254.16
129,246.95
130,84.15
131,145.61
132,339.3
133,203.34
134,416.25
135,414.22
136,366.92
137,376.76
138,192.44
139,270.17
140,167.87
141,356.29
142,187.07
143,199.97
144,338.02
145,385.98
146,364.32
147,171.99
148,430.91
149,262.45
150,237.8
151,247.06
152,237.46
153,230.23
154,251.79
155,257.7
156,195.59
157,420.77
158,352.48
159,126.9
160,108.35
161,373.23
162,307.34
163,275.12
164,150.67
165,352.57
166,135.26
167,177.94
168,352.06
169,163.5
170,196.46
171,329.56
172,328.08
173,352.6
174,301.0
175,234.04
176,370.9
177,108.57
178,101.09
179,329.12
180,154.05
181,102.33
182,123.91
183,92.92
184,126.62
185,289.42
186,286.2
187,422.05
188,350.24
189,203.31
190,285.86
191,396.59
192,209.37
193,175.22
194,192.37
195,376.16
196,92.67
197,31.44
198,139.76
199,181.0
200,305.83
201,351.33
202,202.29
203,146.36
204,71.06
205,191.75
206,325.91
207,269.06
208,371.43
209,289.66
210,208.95
211,93.01
212,252.82
213,260.75
214,185.35
215,65.07
216,156.17
217,163.35
218,224.86
219,70.59
220,235.29
221,239.88
222,59.66
223,86.93
224,102.55
225,63.6
226,117.19
227,31.36
228,25.41
229,117.49
230,91.18
231,46.11
232,26.2
233,68.39
234,138.89
235,135.58
236,55.66
237,6.8
238,151.14
239,104.47
240,88.81
241,167.37
242,59.59
243,8.51
244,93.15
245,33.17
246,43.44
247,45.57
248,22.47
249,55.17
250,235.37
251,128.37
252,137.97
253,82.96
254,185.81
255,140.86
256,72.27
257,72.53
258,109.85
259,166.09
260,149.32
261,161.5
262,42.06
263,390.91
264,233.68
265,105.39
266,408.95
267,219.37
268,125.67
269,126.69
270,300.88
271,135.85
272,327.2
273,358.87
274,157.68
275,159.89
276,238.67
277,102.31
278,159.8
279,90.68
280,120.95
281,272.35
282,131.8
283,55.3
284,244.25
285,169.05
286,248.38
287,302.01
288,176.22
289,332.22
290,114.35
291,297.58
292,300.02
293,208.78
294,153.43
295,283.22
296,257.23
297,242.89
298,179.82
299,306.78
300,237.83
301,139.02
302,150.1
303,166.34
304,57.62
305,90.79
306,182.54
307,203.18
308,352.15
309,51.73
310,148.06
311,289.75
312,356.58
313,191.94
314,314.0
315,293.92
316,138.06
317,40.3
318,181.6
319,280.32
320,287.54
321,236.33
322,288.12
323,280.63
324,201.43
325,140.77
326,204.13
327,92.44
328,92.11
329,181.14
330,112.17
331,67.92
332,79.4
333,209.22
334,109.2
335,156.94
336,147.22
337,139.81
338,166.12
339,90.8
340,228.3
341,213.76
342,171.41
343,317.82
344,154.91
345,264.1
346,223.42
347,69.93
348,133.75
349,56.0
350,313.68
351,100.35
352,71.28
353,179.0
354,126.33
355,51.03
356,45.94
357,197.6
358,315.46
359,103.54
360,72.94
361,308.44
362,223.6
363,81.64
364,27.4
365,293.52
366,144.03
367,73.89
368,11.5
369,150.48
370,47.73
371,78.9
372,213.29
373,90.85
374,138.53
375,93.88
376,70.9
377,107.65
378,216.95
379,109.02
380,10.62
381,128.01
382,32.48
383,138.24
384,229.48
385,166.21
386,325.35
387,346.79
388,220.61
389,140.14
390,128.6
391,263.77
392,257.47
393,152.92
394,76.45
395,18.28
396,179.21
397,325.85
398,272.56
399,111.13
400,111.38
401,362.78
402,198.27
403,237.33
404,268.55
405,290.36
406,305.85
407,198.05
408,172.64
409,94.96
410,165.07
411,224.98
412,306.36
413,128.16
414,47.91
415,32.42
416,15.08
417,6.1
418,1.45
419,24.43
420,174.77
421,262.06
422,225.58
423,268.72
424,401.98
425,362.64
426,113.16
427,314.16
428,186.81
429,191.76
430,349.18
431,218.01
432,144.24
433,130.69
434,155.14
435,410.46
436,342.95
437,115.2
438,64.4
439,52.16
440,138.65
441,57.38
442,66.84
443,38.76
444,88.28
445,68.97
446,49.82
447,75.99
448,47.37
449,69.78
450,165.32
451,46.68
452,99.9
453,45.1
454,240.51
455,126.29
456,116.51
457,25.42
