Node,SIR
1,3018.26
10293,3956.64
2,2880.36
10294,4791.29
3,2254.37
10295,4270.82
4,1611.02
10296,4161.87
5,1874.2
10297,3875.63
6,2759.67
10298,4657.35
7,1932.88
10299,3724.32
8,831.83
10300,1547.56
9,1242.83
10301,2973.56
10,532.45
10302,1425.87
11,1137.98
10303,2058.4
12,1650.25
10304,2435.46
13,1196.33
10305,1297.79
14,1002.45
10306,2641.2
15,1247.71
10307,2971.81
16,1876.62
10308,2911.3
17,1475.78
10309,2697.67
18,2404.93
10310,3922.9
19,1780.7
10311,4142.47
20,2194.39
10312,3970.88
21,2013.96
10313,3777.85
22,2034.57
10314,4218.83
23,2335.98
10315,3693.6
24,2381.05
10316,4256.51
25,1934.61
10317,4150.23
26,2265.37
10318,4099.85
27,1685.31
10319,3557.7
28,2639.41
10320,4017.44
29,2206.14
10321,3054.18
30,1174.35
10322,3170.64
31,2203.9
10323,3744.63
32,2108.06
10324,3913.79
33,2746.32
10325,4143.59
34,2633.65
10326,4382.79
35,2360.92
10327,3883.35
36,2844.73
10328,4901.76
37,2109.72
10329,4541.56
38,2777.42
10330,5150.21
39,2638.61
10331,4850.17
40,3600.29
10332,5103.16
41,2588.38
10333,5224.63
42,3377.65
10334,4610.27
43,3022.7
10335,4938.24
44,2767.8
10336,4838.3
45,3284.56
10337,5310.18
46,2636.12
10338,5050.1
47,3014.26
10339,4840.21
48,3824.68
10340,5663.91
49,3535.77
10341,5614.93
50,2936.03
10342,5153.57
51,2824.7
10343,5462.95
52,3024.55
10344,5122.35
53,2557.11
10345,4128.6
54,3213.64
4051,5285.81
55,2831.27
2447,4666.5
56,2867.92
4053,5159.04
57,3202.44
4056,4871.28
58,2994.68
4065,4327.81
59,2357.48
2462,4413.53
60,1971.51
4100,3499.44
61,3456.95
10352,5709.63
62,2486.08
7517,4720.62
63,2643.83
9339,5249.04
64,3162.88
10353,5399.67
65,2791.16
10354,4723.8
66,2726.45
9912,4886.28
67,3323.69
4726,5322.28
68,2400.36
9340,4528.13
69,2183.6
2547,4600.2
70,3187.12
2548,4850.28
71,2989.54
10357,5050.14
72,2465.93
9918,4669.62
73,3413.76
10355,5079.42
74,3522.77
2645,5311.25
75,3107.52
2683,5359.5
76,2913.23
2702,5223.27
77,3338.36
4363,4789.53
78,2596.24
2485,4540.75
79,3467.82
4738,5142.29
80,3189.14
2650,5361.69
81,2941.01
4414,5188.62
82,2904.33
10361,4965.2
83,2868.31
10362,4768.77
84,3136.7
4474,4951.04
85,2999.24
4324,5632.0
86,2984.36
2675,5567.06
87,3317.53
4505,5123.47
88,3026.81
2780,4975.42
89,2805.02
4530,4758.23
90,3027.84
4336,5031.28
91,2443.13
4344,4554.4
92,3080.58
4513,4896.26
93,2371.9
9345,4402.58
94,2526.1
10365,4622.81
95,2410.05
4544,3761.03
96,2483.15
4338,5082.07
97,2748.26
4642,4997.56
98,2558.37
10364,4548.86
99,2081.18
2500,4092.58
100,2766.95
2514,4341.82
101,2756.05
2426,4687.19
102,2698.29
6438,5372.08
103,2908.23
2556,4828.21
104,3033.93
10348,4781.24
105,2989.31
6629,4550.96
106,2536.06
6759,5597.78
107,3208.08
10347,4774.09
108,2854.28
2555,5085.98
109,3291.36
8842,5127.6
110,2355.58
10349,3959.5
111,3067.02
10351,5012.58
112,3089.58
6763,5054.16
113,3181.64
6918,5359.54
114,3154.03
12840,5559.57
115,2539.59
4328,5286.17
116,3044.57
6933,4996.27
117,2480.76
4329,5180.12
118,3217.47
7025,4491.84
119,2688.59
7029,5084.71
120,3125.72
7032,5583.3
121,2692.07
10368,4649.12
122,2798.13
9232,4207.4
123,2123.19
9237,3767.52
124,1926.32
4362,3273.82
125,2649.69
7470,5484.85
126,2727.44
2029,4950.49
127,2572.74
8053,5039.13
128,3046.76
7518,5314.01
129,1929.0
2552,3839.22
130,3469.33
10346,5078.16
131,2941.41
10350,4918.35
132,2730.5
10358,5516.68
133,2772.13
10366,5469.66
134,2863.26
10370,5000.58
135,2898.02
10371,4527.85
136,3320.54
10372,5072.83
137,2337.89
10373,4703.4
138,3341.97
10374,5039.24
139,3201.83
10375,5327.38
140,2592.2
10376,5117.99
141,2961.69
10377,4961.5
142,3244.96
10378,5512.17
143,2592.92
10379,5280.68
144,2617.73
10380,4321.01
145,3060.78
10381,5407.0
146,2662.23
10382,4625.47
147,3119.92
10383,5327.98
148,2645.75
10384,5439.24
