Node,SIR
1,84.18
10293,185.79
2,88.5
10294,180.55
3,55.43
10295,172.58
4,79.57
10296,171.77
5,68.99
10297,109.23
6,103.09
10298,134.26
7,83.35
10299,168.99
8,21.5
10300,33.71
9,19.13
10301,113.79
10,20.46
10302,36.92
11,29.2
10303,30.8
12,52.13
10304,63.66
13,22.17
10305,20.12
14,26.23
10306,40.99
15,30.18
10307,84.2
16,55.88
10308,95.71
17,40.2
10309,69.46
18,33.9
10310,108.13
19,76.6
10311,137.11
20,40.06
10312,158.49
21,93.92
10313,106.85
22,100.79
10314,115.31
23,57.7
10315,172.29
24,116.34
10316,138.52
25,68.22
10317,123.2
26,66.12
10318,152.24
27,55.35
10319,111.07
28,84.86
10320,98.43
29,56.31
10321,133.32
30,64.36
10322,84.34
31,102.94
10323,158.7
32,49.76
10324,145.9
33,114.51
10325,196.16
34,75.76
10326,276.9
35,92.51
10327,157.31
36,149.61
10328,361.12
37,97.79
10329,261.69
38,180.54
10330,279.93
39,219.69
10331,320.87
40,205.79
10332,388.61
41,187.23
10333,376.39
42,235.73
10334,393.06
43,151.18
10335,443.09
44,153.62
10336,406.01
45,216.51
10337,505.36
46,338.2
10338,440.49
47,202.04
10339,395.89
48,291.02
10340,536.98
49,223.52
10341,426.31
50,211.58
10342,338.06
51,250.92
10343,512.95
52,148.15
10344,384.89
53,194.64
10345,293.8
54,275.95
4051,455.9
55,227.24
2447,458.97
56,189.29
4053,398.66
57,146.11
4056,329.54
58,139.77
4065,218.3
59,100.73
2462,222.91
60,64.45
4100,151.06
61,285.76
10352,560.04
62,191.89
7517,321.41
63,216.99
9339,433.0
64,151.36
10353,439.64
65,104.25
10354,354.84
66,144.14
9912,306.02
67,174.66
4726,388.67
68,231.07
9340,337.67
69,129.11
2547,347.59
70,201.36
2548,326.05
71,139.03
10357,282.94
72,124.65
9918,311.09
73,195.46
10355,349.65
74,233.02
2645,458.03
75,173.23
2683,488.96
76,172.89
2702,382.61
77,110.88
4363,210.85
78,146.0
2485,248.77
79,290.24
4738,370.67
80,192.66
2650,456.85
81,279.03
4414,490.29
82,153.4
10361,366.46
83,155.81
10362,303.68
84,115.21
4474,270.57
85,246.24
4324,444.52
86,175.36
2675,446.2
87,272.77
4505,351.34
88,216.6
2780,360.88
89,117.15
4530,322.66
90,292.9
4336,405.89
91,183.59
4344,322.77
92,151.81
4513,428.54
93,138.73
9345,304.56
94,117.34
10365,183.45
95,51.97
4544,168.11
96,223.56
4338,449.84
97,155.3
4642,323.84
98,110.26
10364,310.91
99,90.89
2500,163.16
100,59.01
2514,248.94
101,174.9
2426,509.04
102,265.88
6438,476.01
103,167.97
2556,385.09
104,156.58
10348,373.3
105,90.44
6629,267.33
106,193.12
6759,462.85
107,209.01
10347,506.68
108,250.19
2555,392.03
109,181.83
8842,333.57
110,39.77
10349,230.33
111,242.8
10351,545.41
112,249.16
6763,358.77
113,244.64
6918,521.28
114,242.88
12840,482.11
115,244.64
4328,498.38
116,212.23
6933,482.26
117,202.85
4329,375.46
118,171.48
7025,393.21
119,215.99
7029,288.54
120,154.94
7032,377.9
121,189.74
10368,304.08
122,98.62
9232,248.49
123,56.12
9237,149.97
124,45.78
4362,183.25
125,221.4
7470,267.41
126,175.61
2029,303.23
127,138.66
8053,369.17
128,148.13
7518,293.92
129,103.05
2552,105.19
130,321.47
10346,492.91
131,201.99
10350,524.63
132,212.21
10358,425.59
133,240.05
10366,370.51
134,169.21
10370,331.35
135,187.53
10371,382.54
136,198.43
10372,294.03
137,103.02
10373,314.19
138,274.22
10374,431.67
139,149.47
10375,440.88
140,162.6
10376,350.98
141,134.3
10377,248.07
142,202.59
10378,404.59
143,163.35
10379,276.09
144,74.41
10380,325.57
145,195.72
10381,332.67
146,105.86
10382,247.32
147,224.99
10383,339.72
148,159.8
10384,367.12
149,143.58
10385,381.29
150,166.76
10386,357.0
151,121.98
10387,251.34
152,201.76
10388,281.96
153,207.37
10389,372.48
154,181.48
10390,315.43
155,113.23
10391,230.02
156,147.06
10392,230.42
157,109.15
10393,139.6
158,182.09
10394,375.6
159,134.43
10395,330.78
160,154.09
10396,320.9
161,144.27
10397,280.66
162,186.78
10398,190.11
163,109.27
10399,215.28
164,111.11
10400,280.72
165,148.49
10401,398.33
166,204.96
10402,411.35
167,156.57
10403,374.5
168,210.38
10404,306.35
169,152.82
10405,284.15
170,162.18
10406,376.76
171,178.47
10407,366.14
172,146.23
10408,296.96
173,213.58
10409,318.06
174,183.22
10410,330.55
175,163.73
10411,341.05
176,222.43
10412,261.39
177,196.75
10413,292.36
178,115.4
10414,246.86
179,147.25
10415,255.84
180,175.81
10416,366.74
181,148.6
10417,243.05
182,121.26
10418,299.78
183,116.18
10419,259.36
184,109.48
10420,233.75
185,86.52
10421,225.9
186,83.49
10422,143.75
