Node,SIR
1,8.578
8,8.99
24,8.509
35,13.364
42,4.598
46,7.825
60,21.618
74,7.17
78,9.5
81,14.594
95,13.427
98,15.393
99,17.228
100,15.691
101,16.41
103,7.841
104,6.006
108,17.735
131,17.164
132,20.18
154,12.721
159,3.778
168,18.496
171,14.479
2,2.133
14,8.372
54,13.928
150,11.86
3,1.745
115,1.925
153,7.63
167,8.465
172,8.254
4,4.006
5,8.976
13,5.25
26,6.691
77,6.426
85,4.179
102,4.455
138,5.488
147,8.77
156,5.258
169,5.258
173,5.11
176,5.887
189,6.901
19,8.191
21,1.324
27,3.783
28,5.724
29,6.719
51,5.259
53,13.173
57,11.45
73,8.498
75,5.168
76,4.481
79,6.035
86,8.597
90,7.374
96,11.315
97,4.907
124,3.874
126,4.531
128,7.92
136,21.088
140,6.526
144,4.278
149,10.521
155,4.251
163,3.383
191,6.346
194,17.66
196,13.468
197,13.006
6,1.07
152,1.099
157,1.224
7,15.127
10,8.576
11,7.625
36,9.563
49,12.551
55,9.086
56,11.326
61,9.868
67,10.688
69,16.05
70,16.667
71,8.542
72,4.476
83,16.356
87,8.721
93,9.341
94,9.424
111,14.549
112,9.312
113,4.885
114,13.617
122,14.568
125,10.95
127,10.563
129,7.864
130,10.861
141,9.007
146,10.333
151,7.85
158,17.102
161,9.948
164,15.505
170,14.94
177,7.427
178,13.31
185,5.821
190,10.557
192,15.457
193,9.786
195,12.225
89,8.095
110,14.008
118,12.088
121,12.148
142,10.633
174,15.085
9,5.834
23,4.753
32,12.182
38,5.85
80,5.449
116,6.086
117,4.528
135,13.66
137,5.84
139,6.056
162,5.947
179,12.973
12,7.855
18,12.207
31,7.329
25,2.135
92,1.537
148,1.556
186,5.622
15,3.059
16,3.149
48,3.084
91,7.434
105,14.88
107,11.93
17,1.715
62,11.052
50,9.282
88,10.076
183,11.327
184,5.629
20,4.966
22,8.903
43,10.51
182,9.733
198,3.206
30,1.078
34,2.371
106,12.117
123,12.325
33,11.136
40,10.613
44,11.988
58,11.541
63,11.456
64,11.523
65,11.95
66,11.452
109,12.913
119,3.1
134,5.035
68,5.841
166,5.634
187,7.569
37,1.662
133,2.01
180,1.324
39,2.083
181,2.028
41,3.437
45,2.836
59,5.189
82,3.129
143,6.368
47,1.283
52,3.15
188,4.678
84,5.801
175,6.687
120,1.061
145,1.297
160,1.428
165,1.346
