Node,SIR
1,36.515
8,37.628
24,41.16
35,53.994
42,18.33
46,36.376
60,71.633
74,34.24
78,38.905
81,54.03
95,54.102
98,58.403
99,61.416
100,57.976
101,62.566
103,35.143
104,30.779
108,66.046
131,63.004
132,70.274
154,53.627
159,17.829
168,67.113
171,54.468
2,6.834
14,36.591
54,53.999
150,49.354
3,5.388
115,6.681
153,38.964
167,39.726
172,38.636
4,18.566
5,41.724
13,25.344
26,30.862
77,31.462
85,21.894
102,21.855
138,28.167
147,40.255
156,25.568
169,25.974
173,27.662
176,27.316
189,34.157
19,37.5
21,3.146
27,16.589
28,29.342
29,32.278
51,25.38
53,53.209
57,49.777
73,38.226
75,23.531
76,23.785
79,27.525
86,38.819
90,34.965
96,50.495
97,22.183
124,21.665
126,22.939
128,41.057
136,71.171
140,31.996
144,23.28
149,47.525
155,20.553
163,17.629
191,31.48
194,63.211
196,55.933
197,49.897
6,1.094
152,1.567
157,1.453
7,60.327
10,41.06
11,33.031
36,42.032
49,54.857
55,39.752
56,46.713
61,47.094
67,44.532
69,61.663
70,63.721
71,42.267
72,18.755
83,60.82
87,37.508
93,41.406
94,42.237
111,52.568
112,41.225
113,25.554
114,55.33
122,61.612
125,46.235
127,46.067
129,39.709
130,47.348
141,39.088
146,43.354
151,36.47
158,60.849
161,44.082
164,59.424
170,58.832
177,32.529
178,51.231
185,29.296
190,43.107
192,58.976
193,45.885
195,54.151
89,32.158
110,56.372
118,50.41
121,50.246
142,46.99
174,58.957
9,26.895
23,21.591
32,55.329
38,24.627
80,26.321
116,25.997
117,20.476
135,56.068
137,25.262
139,26.189
162,27.705
179,55.115
12,35.353
18,47.136
31,34.397
25,6.904
92,4.455
148,4.641
186,26.639
15,11.627
16,12.972
48,12.105
91,30.275
105,58.63
107,50.696
17,4.762
62,47.326
50,45.148
88,46.498
183,53.716
184,31.025
20,20.504
22,35.215
43,44.904
182,41.854
198,16.707
30,1.678
34,8.438
106,51.443
123,52.214
33,48.351
40,50.034
44,49.64
58,49.034
63,47.506
64,48.504
65,49.385
66,50.34
109,51.607
119,14.674
134,20.047
68,27.968
166,28.81
187,30.233
37,5.707
133,6.028
180,2.829
39,8.579
181,8.125
41,11.754
45,10.88
59,19.861
82,16.17
143,29.769
47,3.502
52,14.555
188,17.887
84,24.726
175,30.14
120,1.245
145,4.023
160,3.438
165,2.43
