Node,SIR
1,1.865
2,1.97
3,1.774
4,1.464
5,3.059
6,3.008
7,3.048
8,3.015
9,3.009
10,2.923
11,1.736
12,3.333
13,2.8
14,2.748
15,2.176
16,2.251
17,1.882
18,4.151
19,3.079
20,3.038
21,2.998
22,3.556
23,3.645
24,3.625
25,3.647
26,1.721
27,1.663
28,1.682
29,1.729
30,1.733
31,1.684
32,2.495
33,3.39
34,3.396
35,3.198
36,3.229
37,2.516
38,1.706
39,1.68
40,1.664
41,57.562
42,20.427
43,21.18
44,67.915
45,68.229
46,66.232
47,43.41
48,40.794
49,38.231
50,56.193
51,29.546
52,54.366
53,49.239
54,66.078
55,66.942
56,62.363
57,64.35
58,35.125
59,39.522
60,37.624
61,37.922
62,18.994
63,19.453
64,37.489
65,37.841
66,37.068
67,34.509
68,36.701
69,63.372
70,61.854
71,43.368
72,31.169
73,53.739
74,53.809
75,46.825
76,45.099
77,36.143
78,34.018
79,46.978
80,41.74
81,50.789
82,56.764
83,48.736
84,50.834
85,61.109
86,35.326
87,57.666
88,44.663
89,46.041
90,31.558
91,46.263
92,3.949
93,3.898
94,3.881
95,3.882
96,4.035
97,3.948
98,1.272
99,1.283
100,10.347
101,10.367
102,25.899
103,6.273
104,4.435
105,6.142
106,6.442
107,50.447
108,14.368
109,11.565
110,11.853
111,13.724
112,11.632
113,23.316
114,11.525
115,12.426
116,9.175
117,11.546
118,24.327
119,11.027
120,12.014
121,39.815
122,27.622
123,33.874
124,42.192
125,42.242
126,19.227
127,20.57
128,24.294
129,24.025
130,34.148
131,33.032
132,34.134
133,34.17
134,14.022
135,24.664
136,28.537
137,42.06
138,20.789
139,24.664
140,6.163
141,1.69
142,1.666
143,1.69
144,18.423
145,16.556
146,12.189
147,11.298
148,16.19
149,17.097
150,17.502
151,17.315
152,13.458
153,11.414
154,16.423
155,17.294
156,16.151
157,16.29
158,15.814
159,15.898
160,15.658
161,15.577
162,16.045
163,15.691
164,7.184
165,7.513
166,7.412
167,7.694
168,1.673
169,1.667
170,1.664
171,45.007
172,29.898
173,41.085
174,39.727
175,40.863
176,24.687
177,34.229
178,27.384
179,39.006
180,42.199
181,31.769
182,16.747
183,15.474
184,34.367
185,50.328
186,48.432
187,15.742
188,16.586
189,17.018
190,15.653
191,13.835
192,16.467
193,16.118
194,3.836
195,3.886
196,3.845
197,5.87
198,10.113
199,4.713
200,4.872
201,20.317
202,21.486
203,22.755
204,39.335
205,38.038
206,34.783
207,29.812
208,34.592
209,33.616
210,31.805
211,21.409
212,30.463
213,22.508
214,15.171
215,17.829
216,31.915
217,18.837
218,14.943
219,19.279
220,17.925
221,28.531
222,14.781
223,21.926
224,22.017
225,19.969
226,2.024
227,2.686
228,2.095
229,2.854
230,1.617
231,1.707
232,1.698
233,1.627
234,2.001
235,2.524
236,1.926
237,2.551
238,1.742
239,1.709
240,1.717
241,1.657
242,39.894
243,31.452
244,41.724
245,31.194
246,33.482
247,30.692
248,44.435
249,30.759
250,20.475
251,18.601
252,17.82
253,25.058
254,16.126
255,16.631
256,1.696
257,1.668
258,1.668
259,1.773
260,2.005
261,1.783
262,1.529
263,1.319
264,1.313
265,1.281
266,1.278
267,1.955
268,4.352
269,7.376
270,3.659
271,1.832
272,3.239
273,3.101
274,3.225
275,3.109
276,3.159
277,2.019
278,1.484
279,2.076
280,1.903
281,11.822
282,17.699
283,17.879
284,19.32
285,47.538
286,49.872
287,15.135
288,29.596
289,1.684
290,1.647
291,1.647
292,21.022
293,31.767
294,18.94
295,20.691
296,19.871
297,19.304
298,21.098
299,47.541
300,16.798
301,17.698
302,19.27
303,30.117
304,1.27
305,1.263
306,29.339
307,5.674
308,15.66
309,15.553
310,7.934
311,7.84
312,9.224
313,6.237
314,1.288
315,1.279
316,8.961
317,8.938
318,8.955
319,8.899
320,8.899
321,8.816
322,8.855
323,8.956
324,8.84
325,8.866
326,22.351
327,36.816
328,18.26
329,45.728
330,28.478
331,19.058
332,26.219
333,16.944
334,18.309
335,26.371
336,26.887
337,26.857
338,2.23
339,2.22
340,2.258
341,2.258
342,1.277
343,1.246
344,22.545
345,7.386
346,25.223
347,22.113
348,21.209
349,1.265
350,1.304
351,1.585
352,1.345
353,1.362
354,1.839
355,1.795
356,2.011
357,1.508
358,1.668
359,1.698
360,1.706
361,1.806
362,1.762
363,1.985
364,1.47
365,1.725
366,1.644
367,1.655
368,1.283
369,1.297
370,9.939
371,12.376
372,7.907
373,6.557
374,7.593
375,2.147
376,2.071
377,2.843
378,2.606
379,2.533
380,2.515
381,7.396
382,10.317
383,9.397
384,9.482
385,9.028
386,6.68
387,6.226
388,4.962
389,2.961
390,3.064
391,2.96
392,3.039
393,3.08
394,2.416
395,22.506
396,21.316
397,19.067
398,1.278
399,1.31
400,2.333
401,1.829
402,1.953
403,1.947
404,1.931
405,1.715
406,1.694
407,1.698
408,1.697
409,1.679
410,1.688
411,35.612
412,33.064
413,31.297
414,29.476
415,29.45
416,26.266
417,32.092
418,27.961
419,31.571
420,27.083
421,25.047
422,22.844
423,11.0
424,34.434
425,20.72
426,32.85
427,33.115
428,21.465
429,21.286
430,31.837
431,33.26
432,31.858
433,30.417
434,20.497
435,21.622
436,1.373
437,1.597
438,1.361
439,2.23
440,2.262
441,2.211
442,2.269
443,6.233
444,5.685
445,1.26
446,1.29
447,3.525
448,1.843
449,1.987
450,3.265
451,3.101
452,3.175
453,3.253
454,1.896
455,3.322
456,3.092
457,3.158
458,3.174
459,3.115
460,3.436
461,2.751
462,2.003
463,3.6
464,2.374
465,2.42
466,1.904
467,3.733
468,3.062
469,3.033
470,1.726
471,1.704
472,1.696
473,6.831
474,6.981
475,4.387
476,15.856
477,2.252
478,2.193
479,2.208
480,2.275
481,1.31
482,1.29
483,23.086
484,25.629
485,25.482
486,26.353
487,27.357
488,24.835
489,26.395
490,24.813
491,19.467
492,21.148
