Node,SIR
0,10.7
1,1.46
2,1.33
3,1.52
4,1.25
5,1.31
6,1.26
7,1.78
8,1.1
9,2.97
10,1.22
11,1.05
12,2.89
13,1.62
14,1.41
15,1.0
16,1.25
17,1.28
18,1.0
19,1.5
20,1.23
21,8.75
22,1.12
23,1.2
24,3.23
25,2.88
26,3.11
27,1.26
28,1.22
29,1.25
30,1.58
31,1.48
32,1.38
33,1.13
34,1.33
35,1.23
36,1.21
37,1.06
38,1.45
39,1.55
40,5.23
41,1.62
42,5.91
43,1.05
44,1.13
45,1.38
46,1.2
47,1.03
48,1.62
49,1.03
50,1.14
51,1.13
52,1.02
53,1.63
54,1.15
55,1.83
56,9.9
57,1.82
58,13.67
59,1.51
60,1.27
61,1.13
62,1.71
63,1.15
64,3.07
65,1.54
66,1.98
67,3.02
68,1.13
69,1.57
70,1.07
71,1.1
72,1.87
73,1.22
74,1.0
75,4.34
76,1.21
77,1.11
78,1.2
79,1.76
80,1.5
81,1.02
82,1.72
83,1.52
84,1.34
85,1.56
86,1.12
87,1.22
88,1.66
89,1.08
90,1.01
91,1.11
92,1.49
93,1.12
94,1.55
95,1.28
96,1.26
97,1.11
98,2.41
99,1.36
100,1.18
101,1.16
102,1.26
103,1.4
104,1.67
105,1.28
106,1.43
107,199.65
108,1.17
109,2.04
110,1.2
111,1.3
112,1.04
113,1.85
114,1.23
115,1.78
116,1.37
117,1.2
118,1.76
119,2.21
120,1.11
121,4.43
122,7.85
123,1.89
124,1.2
125,1.67
126,1.38
127,1.5
128,4.78
129,1.1
130,1.65
131,1.14
132,1.77
133,6.15
134,1.39
135,1.32
136,126.89
137,1.33
138,1.1
139,1.32
140,1.31
141,1.75
142,5.54
143,1.35
144,1.25
145,1.0
146,1.5
147,1.13
148,1.52
149,1.39
150,1.25
151,3.58
152,1.31
153,1.33
154,1.14
155,1.36
156,4.05
157,1.02
158,1.52
159,1.56
160,1.02
161,1.84
162,1.29
163,1.29
164,1.19
165,1.31
166,1.14
167,1.29
168,1.21
169,2.15
170,2.53
171,1.41
172,5.19
173,1.84
174,1.34
175,1.31
176,1.67
177,4.52
178,1.38
179,1.03
180,1.28
181,1.31
182,1.26
183,1.06
184,1.38
185,5.12
186,4.19
187,1.32
188,2.22
189,1.09
190,1.01
191,1.21
192,1.31
193,1.18
194,1.33
195,1.07
196,1.32
197,1.39
198,1.49
199,4.25
200,3.05
201,1.03
202,1.15
203,3.08
204,3.28
205,1.16
206,1.11
207,1.2
208,1.22
209,1.26
210,1.0
211,7.67
212,1.6
213,4.22
214,1.44
215,1.06
216,1.08
217,1.24
218,1.23
219,1.19
220,1.15
221,1.21
222,1.46
223,3.98
224,4.64
225,1.28
226,1.3
227,1.43
228,1.33
229,1.25
230,1.37
231,1.71
232,1.66
233,1.23
234,1.13
235,1.18
236,1.81
237,1.13
238,1.65
239,3.22
240,1.1
241,1.02
242,1.46
243,1.18
244,1.03
245,1.18
246,5.5
247,1.11
248,1.58
249,1.65
250,1.34
251,1.35
252,3.43
253,1.18
254,1.32
255,4.36
256,1.2
257,1.27
258,1.37
259,1.3
260,10.92
261,1.85
262,1.1
263,1.07
264,1.19
265,1.54
266,1.5
267,1.15
268,1.3
269,1.08
270,1.02
271,2.51
272,1.8
273,1.31
274,1.5
275,1.12
276,1.41
277,2.34
278,1.19
279,1.01
280,2.08
281,1.36
282,1.09
283,1.12
284,1.29
285,7.18
286,1.12
287,1.12
288,1.11
289,1.11
290,1.55
291,1.93
292,1.03
293,1.12
294,1.08
295,1.18
296,3.29
297,2.33
298,1.52
299,1.61
300,1.2
301,1.32
302,1.49
303,1.86
304,7.5
305,1.23
306,1.09
307,1.12
308,1.96
309,1.36
310,1.26
311,1.2
312,1.55
313,5.17
314,1.34
315,2.64
316,1.2
317,1.11
318,1.53
319,1.16
320,1.61
321,1.08
322,10.73
323,1.92
324,1.48
325,2.16
326,1.35
327,1.02
328,1.31
329,1.94
330,1.29
331,1.8
332,2.09
333,1.22
334,1.73
335,1.0
336,1.07
337,1.21
338,1.1
339,1.59
340,1.12
341,1.39
342,2.37
343,1.28
344,1.25
345,1.39
346,1.66
347,1.3
348,20.59
414,11.55
428,24.13
1684,33.15
1912,292.27
2814,2.14
2838,2.33
2885,1.03
3003,1.03
3173,2.57
3290,1.76
353,26.06
363,35.41
366,19.32
376,14.65
389,4.75
420,13.2
475,17.41
483,47.83
484,31.28
517,17.65
526,67.66
538,12.92
563,19.07
566,16.82
580,8.03
596,16.74
601,10.58
606,22.83
629,10.32
637,30.7
641,25.1
649,3.33
651,13.62
896,33.19
897,76.23
898,12.45
899,1.68
900,6.12
901,19.74
902,4.53
903,12.59
904,5.7
905,3.31
906,105.4
907,17.11
908,7.43
909,7.9
910,3.33
911,5.94
912,11.65
913,36.71
914,10.87
915,11.88
916,139.1
917,29.67
918,7.83
919,8.65
920,26.2
921,116.38
922,26.44
923,3.2
924,7.38
925,161.13
926,46.56
927,108.21
928,8.08
929,1.05
930,11.22
931,5.96
932,71.44
933,10.89
934,150.18
935,13.35
936,4.53
937,3.1
938,7.56
939,5.38
940,1.55
941,25.17
942,20.75
943,3.69
944,13.63
945,6.58
946,161.53
947,149.1
948,6.26
949,3.86
950,5.05
951,7.33
952,117.99
953,122.18
954,15.73
955,5.31
956,1.14
957,17.29
958,4.22
959,67.44
960,123.22
961,7.81
962,17.12
963,1.86
964,5.68
965,5.16
966,143.02
967,101.48
968,37.1
969,14.49
970,11.85
971,7.09
972,43.96
973,9.79
974,11.66
975,18.82
976,3.92
977,7.47
978,139.04
979,5.12
980,153.1
981,16.82
982,82.88
983,99.46
984,11.5
985,1.6
986,10.01
987,7.69
988,14.29
989,18.8
990,7.15
991,29.0
992,6.45
993,176.1
994,10.13
995,83.53
996,10.01
997,143.99
998,12.79
999,120.75
1000,13.13
1001,21.14
1002,5.34
1003,125.53
1004,126.51
1005,3.29
1006,139.82
1007,10.91
1008,7.99
1009,16.34
1010,15.66
1011,5.89
1012,14.82
1013,10.75
1014,22.48
1015,9.35
1016,5.71
1017,168.68
1018,10.67
1019,17.1
1020,15.13
1021,18.62
1022,2.87
1023,11.62
1024,123.73
1025,20.67
1026,122.04
1027,3.84
1028,101.56
1029,89.7
1030,11.69
1031,2.77
1032,13.93
1033,3.27
1034,8.05
1035,10.03
1036,26.97
1037,9.19
1038,13.58
1039,45.91
1040,95.48
1041,6.66
1042,5.34
1043,6.69
1044,15.75
1045,3.48
1046,10.87
1047,101.96
1048,151.58
1049,111.04
1050,7.49
1051,13.47
1052,20.99
1053,3.33
1054,85.73
1055,10.68
1056,82.16
1057,3.61
1058,9.55
1059,179.81
1060,26.74
1061,3.42
1062,14.12
1063,34.27
1064,1.62
1065,3.25
1066,11.66
1067,14.71
1068,56.24
1069,25.64
1070,10.09
1071,5.71
1072,3.95
1073,5.27
1074,104.31
1075,110.83
1076,145.86
1077,15.72
1078,190.48
1079,137.14
1080,31.76
1081,12.5
1082,18.48
1083,147.31
1084,5.91
1085,9.44
1086,181.38
1087,1.34
1088,2.98
1089,3.02
1090,3.44
1091,16.51
1092,62.81
1093,2.47
1094,1.07
1095,20.05
1096,1.0
1097,10.32
1098,8.47
1099,21.33
1100,13.49
1101,161.34
1102,8.59
1103,5.44
1104,27.41
1105,7.65
1106,7.11
1107,150.36
1108,14.61
1109,11.87
1110,83.99
1111,2.69
1112,88.38
1113,12.41
1114,12.92
1115,12.54
1116,39.16
1117,125.37
1118,7.77
1119,3.17
1120,5.05
1121,3.59
1122,8.61
1123,93.99
1124,158.51
1125,136.52
1126,166.9
1127,3.23
1128,147.07
1129,11.91
1130,89.98
1131,10.28
1132,133.86
1133,10.06
1134,3.16
1135,86.05
1136,5.73
1137,1.59
1138,1.21
1139,3.79
1140,9.63
1141,3.54
1142,8.12
1143,4.26
1144,12.32
1145,2.93
1146,154.66
1147,1.13
1148,17.11
1149,130.82
1150,11.91
1151,4.19
1152,14.0
1153,162.04
1154,5.49
1155,16.34
1156,120.6
1157,2.92
1158,30.32
1159,19.12
1160,112.31
1161,8.61
1162,7.27
1163,155.32
1164,52.74
1165,12.52
1166,18.02
1167,1.62
1168,2.87
1169,1.26
1170,7.03
1171,20.94
1172,155.15
1173,142.15
1174,7.67
1175,150.06
1176,5.14
1177,13.73
1178,1.27
1179,8.37
1180,64.29
1181,117.85
1182,104.4
1183,15.55
1184,177.72
1185,177.87
1186,3.06
1187,11.68
1188,4.29
1189,10.49
1190,17.85
1191,122.38
1192,9.72
1193,5.43
1194,1.74
1195,88.66
1196,34.46
1197,5.26
1198,120.2
1199,184.92
1200,1.05
1201,91.12
1202,3.32
1203,9.58
1204,43.45
1205,125.44
1206,1.0
1207,97.75
1208,1.04
1209,91.4
1210,15.31
1211,150.47
1212,3.22
1213,5.77
1214,115.11
1215,15.97
1216,3.26
1217,20.46
1218,5.11
1219,55.97
1220,8.65
1221,20.45
1222,147.96
1223,6.0
1224,2.77
1225,5.85
1226,11.75
1227,24.79
1228,11.59
1229,9.38
1230,142.76
1231,16.35
1232,7.4
1233,1.29
1234,7.94
1235,31.82
1236,6.06
1237,43.35
1238,154.05
1239,12.7
1240,3.37
1241,8.33
1242,151.16
1243,114.03
1244,6.95
1245,11.01
1246,10.33
1247,7.62
1248,1.15
1249,5.3
1250,164.01
1251,9.69
1252,6.87
1253,1.59
1254,3.23
1255,141.43
1256,152.39
1257,12.74
1258,17.34
1259,4.05
1260,8.54
1261,15.72
1262,4.98
1263,3.16
1264,9.17
1265,42.61
1266,6.75
1267,144.42
1268,5.35
1269,161.43
1270,1.04
1271,123.79
1272,117.26
1273,20.92
1274,26.31
1275,7.1
1276,1.01
1277,25.6
1278,57.95
1279,14.96
1280,103.64
1281,21.2
1282,24.3
1283,27.06
1284,14.12
1285,92.5
1286,4.96
1287,126.94
1288,139.83
1289,124.81
1290,115.22
1291,145.65
1292,26.63
1293,77.45
1294,6.1
1295,1.05
1296,10.1
1297,5.89
1298,17.23
1299,4.11
1300,4.96
1301,5.53
1302,152.41
1303,15.88
1304,2.03
1305,145.78
1306,4.07
1307,7.99
1308,3.8
1309,27.79
1310,7.39
1311,6.46
1312,124.2
1313,6.96
1314,1.62
1315,17.0
1316,12.36
1317,9.95
1318,14.47
1319,6.18
1320,12.08
1321,28.09
1322,22.82
1323,109.59
1324,30.07
1325,10.97
1326,5.97
1327,59.94
1328,3.2
1329,147.1
1330,136.27
1331,165.92
1332,12.52
1333,3.47
1334,118.72
1335,173.05
1336,100.25
1337,21.68
1338,13.1
1339,144.57
1340,63.67
1341,127.6
1342,10.6
1343,21.51
1344,131.74
1345,35.82
1346,1.05
1347,16.61
1348,5.67
1349,11.69
1350,17.24
1351,113.29
1352,183.0
1353,5.71
1354,1.18
1355,7.35
1356,5.39
1357,15.7
1358,10.6
1359,109.68
1360,7.54
1361,143.19
1362,5.42
1363,10.62
1364,14.09
1365,48.49
1366,11.36
1367,157.79
