Node,SIR
24325,331.76
24394,1166.67
40517,1178.56
58507,344.48
3737,1015.01
3905,126.82
7237,333.02
12715,834.62
13648,1229.86
13659,597.46
13664,501.74
14304,452.91
14823,996.83
17370,1163.47
18956,1123.39
19615,1211.93
19660,1090.98
21669,1148.34
23106,628.38
24832,560.5
26021,875.94
26363,237.89
28240,869.8
35376,212.05
35424,1180.89
36383,773.78
36860,1220.15
37616,708.42
37932,922.62
39984,681.05
41687,1086.05
44934,1164.97
48192,1152.16
51464,849.62
55079,734.65
59077,1197.42
59471,1081.99
59870,450.51
61742,1206.6
61796,855.82
62227,1186.07
65346,199.15
66689,846.09
67851,459.23
24897,110.26
30545,592.51
42653,572.75
1182,122.89
3175,619.36
5379,1051.94
33426,830.23
34071,1124.39
36192,258.15
39688,560.98
63113,1205.84
65086,968.15
66829,74.29
68041,512.31
554,1125.97
3088,1016.77
4503,840.34
4521,893.48
6142,1150.85
9117,500.69
11180,1082.33
12981,881.34
13769,389.09
20394,1168.92
21477,878.8
22916,704.15
24295,1065.35
28268,399.94
33726,261.14
40894,1154.52
44594,369.4
45385,1175.65
46139,1108.45
49541,1138.97
50970,498.38
53159,666.13
55835,1118.26
56948,951.34
57628,243.08
60251,621.18
60797,979.26
67012,732.46
1441,1021.65
3306,1095.01
15089,267.35
22990,301.14
25318,251.73
25406,149.86
25750,467.27
25902,586.83
28406,653.74
28440,52.61
29941,120.62
33454,989.86
39659,966.77
40187,302.78
42018,365.26
59205,282.49
1444,161.49
4189,48.72
5338,386.88
12698,92.04
14425,87.12
15946,744.73
19172,146.52
22014,471.16
29017,348.83
30982,415.88
34121,467.16
35725,689.7
35863,329.45
40691,249.29
41588,522.04
45556,359.65
52121,102.27
52622,544.39
56995,374.49
57145,176.99
3029,255.83
39076,50.93
57738,911.52
2394,652.67
2470,209.24
6975,1039.42
17554,623.02
17702,281.78
18533,882.11
20532,768.61
22552,1120.87
27926,731.16
29761,393.45
33137,228.52
34596,699.42
35059,407.68
35280,1115.5
47226,432.04
54118,499.5
60926,1167.12
61918,300.21
65338,527.33
66820,1084.5
66821,333.36
67820,556.61
4070,581.18
17141,616.52
25442,431.29
30291,1001.12
37380,277.45
46598,663.95
51911,169.32
53676,672.66
54556,926.74
57682,327.95
57739,419.54
58198,136.76
6466,511.3
9207,1082.64
9211,137.96
12067,1077.92
16164,1199.56
17755,728.35
27312,1200.84
28209,570.16
32800,789.58
36011,219.46
36019,433.51
38656,872.88
39723,1138.69
54519,918.37
55319,1118.05
57174,266.0
58769,523.16
64720,550.06
10849,640.64
14456,626.28
15993,505.4
21895,806.64
28970,197.06
47703,537.02
54274,144.75
66739,750.52
67464,554.21
11090,456.86
1227,901.39
3826,798.1
1693,307.65
2317,1058.72
2658,733.19
5187,1098.88
6647,365.68
7522,923.48
10597,491.26
11443,274.53
12818,738.99
13093,959.29
16521,582.99
20994,1080.44
21044,1013.88
24959,1086.91
26042,472.4
26654,115.95
27246,830.4
28320,986.9
28534,629.4
33200,1104.93
33847,1120.57
34305,342.41
34364,691.36
34891,665.32
35247,250.01
42581,924.84
48773,811.89
49929,563.35
51277,520.73
54369,699.99
54424,809.54
54785,1204.29
58449,586.5
68711,894.98
2416,375.0
7859,911.66
10425,534.6
10740,241.19
16455,367.5
17329,526.99
19740,260.02
21130,518.06
22838,1120.95
23448,617.99
32368,964.48
35236,580.05
37482,789.43
38256,309.4
39608,62.13
42595,835.11
46876,343.82
48022,923.63
48024,181.62
49794,895.89
50192,263.44
51707,484.27
53316,295.29
55735,695.16
56559,1040.12
60516,690.25
62245,624.12
63938,718.7
63966,912.46
66135,1191.01
66505,288.44
12081,102.73
6326,51.36
14035,28.63
15238,191.29
21834,284.92
42856,248.46
65697,28.03
4305,301.9
19921,328.25
20449,206.9
23939,184.89
24872,54.33
29334,41.33
29950,74.16
40924,441.15
42260,175.64
50213,320.6
55575,53.31
64612,165.67
11580,419.37
2009,372.43
7346,263.15
26913,1014.66
30160,1182.98
40852,418.75
52827,134.25
65137,209.26
2834,207.1
5029,1086.84
9390,1018.73
9605,642.84
10631,395.85
14245,224.01
15197,444.41
19734,874.61
26554,192.56
27652,1165.89
29181,899.49
35372,211.25
45521,705.85
46695,1081.78
47357,579.81
55570,697.57
58188,708.23
65619,110.77
67802,517.77
2424,80.12
12015,264.91
18866,50.33
19102,39.69
22790,37.37
31944,490.87
33090,512.51
61192,100.3
62514,110.74
20338,481.6
1268,605.75
5201,126.01
11203,100.52
23485,142.47
23499,218.25
26530,781.86
35178,501.87
37066,62.67
45079,1013.34
50437,89.4
51791,235.62
56424,179.65
56504,404.26
2619,240.77
13939,16.7
15106,65.69
15460,73.77
26757,28.76
37799,144.41
43482,39.79
43551,54.44
51109,53.66
53441,55.95
65621,40.92
35835,552.15
1481,868.42
2934,579.54
3624,719.25
6495,199.62
10170,917.34
26220,570.65
30361,98.08
31240,266.55
38074,84.75
40907,119.68
43740,156.65
43776,191.37
48411,114.5
48823,655.8
51246,174.81
57295,126.81
58006,818.9
58748,91.02
61364,162.3
67569,375.15
36679,242.8
290,541.18
5800,309.24
5997,367.91
8188,986.58
8660,686.63
11040,782.83
11442,714.62
18109,813.96
24259,508.39
31271,352.18
31612,1089.64
31990,205.9
32803,380.04
33029,869.1
34926,1024.2
44572,238.43
50972,398.87
51763,276.6
64787,978.42
457,950.78
1025,549.08
4087,589.86
6671,790.68
7127,458.85
7272,397.93
16522,299.03
17667,725.52
18678,211.61
20519,841.61
22107,750.41
27587,1209.74
27910,893.43
36907,298.0
39402,564.51
39803,816.48
44820,715.17
46237,944.96
47869,307.06
48851,519.28
58240,394.92
58702,464.03
61129,919.24
61942,733.25
64507,309.85
66882,680.95
67790,580.24
5263,1011.95
302,247.71
9494,407.41
14347,76.03
17378,317.81
21858,1025.0
23013,479.06
23054,641.2
24697,908.94
33866,185.55
38964,158.49
44515,1011.15
56382,543.72
63219,200.42
65486,1041.03
68302,365.49
159,148.34
23018,199.49
27723,495.92
52364,223.66
53268,293.08
54815,88.37
61338,78.57
66513,278.36
5830,63.59
9356,731.83
18844,1081.38
21380,1053.7
30478,707.18
33384,500.93
42341,659.47
51028,927.21
51204,429.22
6700,471.29
2198,164.18
8495,249.68
9935,202.55
38161,99.17
38767,639.26
41534,236.86
43226,1138.23
50685,124.13
54076,618.47
58712,124.14
12639,935.21
16411,727.87
25404,200.17
53029,172.65
64908,263.95
65797,355.85
5544,912.88
10553,147.62
8391,364.92
31328,52.24
6541,26.01
249,86.0
643,1010.76
8012,381.25
8484,115.52
12357,253.92
16535,258.37
17543,251.05
21342,176.86
24144,454.29
37967,39.42
40906,99.57
46850,733.3
49118,217.78
50842,50.26
56608,110.73
56623,201.1
63216,126.47
97,464.9
116,327.02
442,167.42
1301,139.34
3682,336.03
6902,115.26
7491,205.79
10852,96.82
11185,151.32
11599,314.54
12697,471.98
16026,136.31
16427,164.07
16933,91.17
22605,93.76
28998,144.19
34633,147.8
37152,656.49
39174,100.44
40272,426.56
40317,124.06
51548,428.86
52695,87.01
56800,15.03
58019,225.75
58376,286.64
59111,88.21
59834,75.44
67415,363.43
68280,91.88
18130,62.83
20749,55.16
63272,114.82
215,267.01
702,461.93
818,306.91
7743,78.08
11660,598.28
14103,177.9
24558,230.94
56475,157.29
63850,488.93
7901,127.31
23236,150.95
44598,62.31
58689,26.46
59197,26.6
60184,80.3
66518,15.88
52419,721.5
12799,684.65
23659,152.13
25948,202.87
29715,1066.77
30808,163.84
33755,1144.29
38011,197.48
38374,230.19
39648,132.03
41823,127.02
42378,300.61
43393,394.72
43541,276.24
44029,233.12
52429,326.72
52463,125.08
56014,278.79
56097,61.26
59220,78.92
59861,254.74
60216,351.87
61425,94.05
62668,229.29
67052,592.41
2127,26.8
12267,299.8
25931,1.27
28489,361.69
43430,48.61
55387,1048.47
55961,25.8
59343,865.12
62313,38.67
66585,88.85
66624,112.38
7660,612.86
12949,724.19
13052,953.44
15587,851.26
21394,147.7
25569,1032.34
36104,157.33
37332,879.14
42234,260.05
46791,158.86
58887,1085.03
62597,500.42
10225,326.6
16663,210.66
23700,101.29
26981,123.56
27434,605.27
56150,663.75
56237,266.66
58792,126.82
64619,287.98
65099,251.71
55811,354.38
5138,1215.6
65013,839.42
16612,150.26
29214,629.42
31319,336.65
34463,727.61
35606,1130.59
41378,661.74
48570,1190.45
49096,515.11
50110,152.27
51406,74.73
54094,463.79
55574,88.1
58588,1100.26
60956,786.94
66466,879.69
66652,126.11
68111,915.53
68128,427.07
6672,134.07
6738,531.52
18910,136.56
20176,173.06
26028,240.71
31760,611.07
38203,276.72
55126,116.85
68400,320.6
68537,154.28
6381,122.97
14546,617.63
19974,1064.98
24721,383.65
31296,563.43
46740,558.67
49418,1032.32
52259,237.41
53058,434.74
62083,359.01
12242,382.57
56343,820.88
62044,1068.38
8851,487.0
487,141.0
5702,1065.29
8123,116.28
8527,452.99
9169,129.79
11490,321.48
16570,168.85
20030,305.14
22862,383.6
36472,458.86
36481,392.27
36494,321.39
45766,234.34
46786,187.39
47775,189.35
48438,134.08
49069,504.74
50109,240.69
60403,429.18
64063,302.49
64208,348.2
67757,817.26
486,15.23
1747,26.14
9105,50.67
10621,52.34
10923,39.83
15389,44.1
18248,40.12
38092,12.34
39021,2.51
49220,15.45
58718,30.05
8411,341.61
33979,28.9
13527,385.04
36456,563.67
39773,859.06
2869,473.76
3465,1026.09
9513,86.1
12377,179.66
24856,740.1
41896,742.41
44574,84.72
60043,144.22
62646,173.48
66778,426.04
67080,363.81
9757,88.02
12458,80.46
15510,92.59
16320,910.28
18548,184.14
24603,255.35
34402,49.76
49642,534.17
55867,125.98
65017,132.83
67282,170.93
68207,37.91
68267,52.06
7912,188.27
12272,187.02
21428,206.29
24059,799.43
39835,418.79
39837,232.6
12121,297.22
13496,692.62
15005,898.6
15168,719.16
16044,192.52
17217,568.03
18264,219.4
21411,692.32
21790,314.29
29106,824.31
30461,312.37
32081,455.02
33786,282.59
38465,481.42
38504,90.68
42198,378.87
46186,740.31
46443,702.25
56083,767.15
61475,980.87
61826,543.23
63303,892.29
1197,39.74
8923,77.15
16266,425.42
31156,147.99
36340,319.51
38730,459.24
666,494.18
896,287.47
8206,138.35
11610,50.19
17030,732.52
24765,298.01
25281,36.35
35103,186.93
35336,381.9
40221,230.5
40316,58.73
40400,51.02
43864,968.97
50892,112.0
51962,962.76
136,256.3
2270,151.45
3470,117.2
3542,266.06
6580,25.32
16921,102.59
23935,14.4
26234,81.43
26969,130.26
40948,27.53
45632,205.47
53942,215.83
56585,38.7
4354,492.09
2410,409.62
10953,139.95
22152,511.75
51824,263.88
57302,120.42
61176,28.38
3904,77.31
5342,24.03
22386,559.57
1539,762.99
2765,201.64
5510,311.55
5581,376.49
6638,314.93
7806,414.8
8502,395.6
9638,485.25
10574,111.65
10863,306.81
11925,450.33
14068,351.46
15604,617.38
18120,164.72
19342,149.68
19665,154.24
21073,414.7
22264,89.08
22559,538.83
22743,141.38
23119,149.89
23962,311.46
24571,383.73
25149,416.65
26446,373.27
26645,357.45
27024,427.6
27218,466.25
28042,352.98
28439,504.42
31398,744.4
31525,459.17
35096,518.61
36767,647.95
38025,398.85
39920,288.08
43080,463.31
43425,717.27
44721,712.28
47293,299.28
49092,162.27
51240,318.07
53387,500.28
53406,553.98
54691,390.0
54696,246.91
54915,871.98
57820,673.1
59789,863.92
61147,648.84
63979,302.51
65114,558.25
65325,189.15
65568,86.04
67173,301.71
7703,173.66
9010,572.2
9443,747.17
11088,65.68
17596,510.57
17601,259.08
18601,527.31
21049,319.78
30643,670.75
34735,1054.46
46419,308.81
61275,607.6
61392,88.92
63380,178.43
64011,175.93
65661,88.83
8558,220.93
19005,36.25
19028,111.33
35204,452.04
36039,236.03
52516,102.82
7183,14.23
32254,78.1
61323,393.35
61762,48.5
2038,187.19
24314,62.39
40698,51.22
58035,89.54
59276,114.86
59911,27.02
60720,336.38
61433,65.87
8329,744.37
9454,59.44
14017,841.09
14975,323.71
18151,74.57
27775,88.64
31729,617.67
38253,888.64
38480,561.13
46973,347.58
47483,102.63
47861,951.14
50052,469.83
52030,110.2
56440,161.12
56970,799.78
65292,275.45
28966,357.13
28001,638.77
32054,617.28
36578,805.97
48076,163.03
53132,464.27
55140,284.09
59986,142.81
1048,201.84
5497,237.17
5823,395.87
6041,692.86
12718,63.1
16853,912.27
31376,963.54
36010,1119.71
36540,583.45
39957,97.85
41270,596.26
41317,254.02
42487,38.67
45715,173.4
50130,279.02
14726,967.82
388,394.55
1829,230.82
8248,386.45
10375,678.74
10532,333.66
12841,485.1
18675,220.51
19123,387.35
19365,569.17
27849,741.25
28128,324.92
32635,587.62
34001,515.58
35067,468.42
38614,848.86
40014,406.02
42162,830.36
44753,611.4
45863,413.75
48120,487.84
48122,293.11
49181,409.78
50913,680.9
52753,222.01
61069,955.65
64452,342.47
65880,523.34
955,343.61
20935,99.79
30205,344.5
30744,1137.27
34989,643.4
36626,257.34
40345,637.39
42535,284.42
45869,127.28
45904,233.85
51825,334.89
53045,179.2
60123,551.97
65586,328.59
303,199.14
15175,175.81
19512,563.63
27436,111.43
34397,280.75
38507,102.61
63721,437.42
64829,186.16
67273,262.38
68323,184.42
3342,807.67
5649,827.5
8465,904.89
12530,702.39
16728,488.25
28633,979.02
29859,866.07
55442,754.44
56008,769.17
1563,88.02
1931,1128.03
10430,358.89
15343,655.26
21089,390.76
35750,922.19
43948,851.01
47364,534.01
47374,536.69
57323,432.76
60481,935.31
60861,524.87
61381,455.7
63322,772.92
4944,730.6
5477,191.56
11720,443.69
12418,314.84
16610,1024.74
17634,672.48
22895,879.5
23560,446.88
31529,331.04
38492,309.16
41302,820.19
45230,316.26
48327,483.41
49356,513.45
49600,990.04
49939,882.77
51090,248.7
53844,384.8
57125,525.46
65506,153.52
66939,319.22
11683,725.0
52009,48.72
18865,298.1
13274,47.35
51362,24.04
53681,181.4
54948,346.06
24894,517.25
31702,431.59
50151,133.67
50792,25.45
53540,749.66
58040,100.35
58365,466.94
63969,88.66
22961,464.56
28779,721.14
42207,759.99
64697,660.77
5491,334.59
10081,236.66
18201,294.99
19436,659.15
26596,641.09
36722,84.56
40147,374.96
41308,99.81
53065,50.67
55259,1089.28
41007,753.47
58546,709.82
1785,341.97
14355,167.64
20810,459.57
20943,395.2
36228,247.14
43361,490.92
49908,989.99
55479,687.99
29068,553.16
34174,170.61
45319,1122.2
51679,741.48
61659,519.45
62541,705.15
10242,100.4
11749,356.66
19142,101.21
21747,320.46
24870,171.83
39184,64.73
48900,88.46
56629,127.27
62074,340.18
63240,196.78
63909,52.07
64107,360.03
67905,516.27
3511,224.68
9210,97.85
10568,239.0
16982,63.47
23526,89.21
26919,395.71
37268,325.71
40625,633.42
45121,260.27
46364,62.28
60325,115.26
60332,99.62
41432,283.64
4550,64.99
6648,12.73
11224,70.1
11759,52.11
12497,39.97
12644,14.01
20748,3.23
26326,51.15
29808,286.75
32928,65.96
50029,190.52
64859,178.14
65168,478.76
66476,25.88
51233,356.79
13333,232.23
38850,61.35
67171,73.89
1292,201.0
34869,462.02
56677,185.51
65857,453.8
2872,12.74
4387,735.74
27822,618.84
2285,245.93
10978,244.45
13577,245.45
14888,438.97
22735,468.99
24626,262.68
37417,464.39
47566,463.78
924,605.04
2508,600.7
4223,622.79
7648,901.73
9815,248.78
11403,1182.61
30359,365.17
32408,820.32
39299,337.0
45844,1085.32
47390,477.59
58348,449.45
61169,448.76
64477,455.89
273,907.8
2698,424.61
8035,338.68
17100,297.43
25669,685.99
26847,696.73
32544,359.2
34151,313.46
42538,363.79
45749,728.42
52184,625.68
56769,118.11
18581,198.68
34740,575.46
49332,611.72
49369,435.87
59407,47.27
64891,598.81
67617,593.58
4825,411.48
12359,100.89
15032,627.46
19183,102.29
41458,566.3
48405,527.99
49295,1006.33
68727,626.72
9208,171.05
13133,974.94
25982,556.72
35480,734.37
37008,555.13
46572,219.41
63572,474.31
68657,297.18
39791,318.28
46909,252.5
49509,681.12
505,201.49
805,282.41
2705,309.54
12872,175.71
13314,430.67
16581,190.59
17499,334.1
22462,123.6
25137,749.43
27676,396.4
32546,99.46
33315,450.1
35110,236.08
36278,311.46
36687,393.57
36783,339.62
37420,164.07
37893,433.59
43700,553.56
45523,364.57
49658,793.99
50118,110.6
56985,161.55
67824,333.79
67826,98.36
175,531.23
880,649.62
1118,354.81
3094,264.61
7201,272.11
11047,75.37
17164,316.65
30217,453.17
37334,136.58
50713,167.31
51438,599.61
53649,221.73
62871,875.09
64212,371.58
11264,818.98
15729,728.86
18165,761.95
40262,847.31
66017,1108.22
19324,311.57
41092,355.45
45878,424.99
50786,811.47
52919,386.88
6366,642.18
888,75.08
6284,351.6
6368,89.83
10509,581.46
10653,645.96
31807,676.38
34948,311.17
36926,89.98
37780,770.61
42782,168.41
46551,161.76
50330,629.18
50747,551.5
52662,63.59
53925,383.1
55787,690.94
57920,641.41
60776,216.46
61391,731.96
64195,253.61
66440,662.86
67619,580.2
233,149.51
4674,218.39
4707,187.13
6227,139.98
8521,243.58
10969,424.54
17575,668.68
17793,813.02
18348,327.05
27698,425.78
28850,130.49
30896,270.39
37716,608.04
40803,794.59
49480,292.3
49978,245.23
51477,450.89
52237,687.62
57878,1051.41
58247,76.85
60268,769.23
61844,266.08
64100,885.5
67149,104.87
67925,534.8
19107,318.34
19111,300.69
19237,275.73
25481,348.65
26784,208.97
27090,191.12
57605,540.93
59730,739.19
62708,282.68
64971,409.9
66288,532.65
10180,25.5
22003,50.72
44316,64.03
57132,12.67
42999,160.01
48724,1021.21
50400,279.48
63697,579.53
10882,154.27
179,16.04
6463,130.63
6717,285.62
9771,13.29
12400,497.33
50699,293.49
55819,38.74
60282,272.1
14029,41.57
38470,64.88
47712,268.11
51890,388.4
61102,78.76
6481,139.14
15219,424.12
19926,102.99
46001,929.9
54330,51.65
64950,858.22
5421,990.46
22664,317.74
65505,725.94
1127,1.31
18498,168.96
25676,27.57
26454,74.69
31921,174.31
68251,590.42
39069,550.76
7780,420.89
7918,269.99
18778,550.08
19782,402.51
26574,186.25
31462,231.89
43318,615.81
44697,185.16
62803,382.16
63786,904.54
6796,206.37
7566,549.87
13937,1128.25
14083,387.45
15312,376.32
16816,244.21
36290,581.22
36438,469.84
39085,599.25
41221,791.78
44647,213.27
47410,168.12
47546,167.43
48262,397.19
52470,226.13
60839,123.44
63970,224.46
64152,150.61
42610,107.36
60569,571.37
62660,28.87
4965,347.73
5482,298.01
7439,423.23
9037,402.38
10683,351.36
13243,394.61
14176,913.64
14525,394.46
16278,624.38
17384,172.74
18699,299.25
20599,899.27
31204,174.42
31452,553.97
33715,1096.4
34236,471.11
35154,537.68
41115,317.05
42940,184.77
47725,511.06
48343,436.4
48744,392.62
50363,75.35
54321,566.26
55924,640.4
57584,742.04
60188,373.3
60604,412.13
62418,551.33
62650,267.09
63171,558.38
68204,543.48
39498,213.04
25919,269.59
25264,291.97
28278,176.48
32178,338.55
32288,517.52
53408,151.88
57281,134.8
62743,88.28
1337,193.3
8109,903.55
17817,342.54
18031,236.23
22441,170.53
23633,196.05
25410,188.34
29976,363.32
30801,155.76
32939,344.04
33617,1114.18
35630,938.54
40077,286.17
41759,601.61
44467,365.19
47283,474.94
51659,716.29
55970,237.29
59600,683.02
61421,134.72
66349,821.1
4462,273.0
9920,674.59
12457,960.32
14324,817.29
21482,277.57
27827,253.4
29772,326.84
33231,551.98
44870,169.71
48993,538.6
50084,335.26
51336,219.83
66995,934.82
1613,379.78
3982,424.8
7135,440.31
11008,562.57
11059,666.64
24702,646.85
27122,835.37
29205,223.48
33158,494.58
34627,533.26
37939,671.26
43345,994.31
46077,593.27
47116,838.88
51268,330.96
51720,338.87
52191,546.81
53196,572.66
54656,181.49
61777,899.32
63584,349.7
11850,818.43
12268,245.84
13179,534.11
16753,241.49
43481,341.31
46894,498.99
48973,1190.48
49460,257.14
51783,551.59
56663,809.77
57433,990.1
18297,479.02
35794,859.12
9451,531.04
10229,148.31
22176,258.77
29291,944.65
46513,163.2
46662,252.45
62453,149.44
23970,242.31
53351,113.48
68656,85.83
363,11.83
4712,51.76
16575,1.21
21286,729.17
35941,66.71
54987,813.76
11913,838.95
2600,351.92
4104,323.6
5471,255.23
12749,337.64
19073,431.8
19368,123.35
25019,315.47
26702,732.66
28348,263.99
30559,232.83
32205,428.8
36718,404.1
36998,704.02
40010,177.71
46297,184.88
49726,484.96
49743,607.47
50568,1165.72
53054,327.32
59399,270.47
63156,592.94
66524,166.66
67887,457.98
12096,468.21
30012,353.84
32609,357.21
67031,242.73
7108,588.62
20692,114.07
1,28.57
5426,15.61
7367,41.98
12591,23.33
15439,42.64
30068,54.33
35698,1.34
47485,51.92
49984,49.17
58592,50.51
64167,88.2
383,101.76
3249,290.07
6831,620.92
19169,399.9
28900,413.71
33273,281.4
39916,587.53
40153,75.65
44842,248.99
49031,145.65
54843,294.93
56035,75.0
64183,166.23
67362,487.49
45524,108.8
55610,629.08
58633,100.39
19224,596.52
12334,826.28
38419,408.83
44977,574.32
50182,248.18
51574,122.67
52747,359.88
53349,367.71
8982,39.28
15265,67.78
17806,65.87
17940,483.74
25773,149.65
27352,244.34
41477,143.13
44100,519.53
44674,244.43
55872,48.05
56059,468.33
59190,268.05
59238,110.53
60010,156.67
62769,28.15
66612,228.83
279,63.78
2168,274.62
7714,105.12
20253,421.09
33857,73.9
38956,171.19
44736,443.99
50673,175.62
