Node,SIR
1,170.19
1010,88.83
1023,29.04
1085,32.31
1156,113.69
1173,39.49
1189,115.12
1333,80.97
1404,62.18
1415,114.24
1456,24.63
1457,14.4
1489,29.77
1667,105.95
183,17.2
2,134.62
2053,27.18
2067,17.83
2080,20.24
2081,85.65
2300,27.47
2326,20.09
2499,26.22
2663,29.07
2738,21.69
2915,19.05
306,176.11
321,21.5
33,8.08
331,119.28
37,158.19
40,174.56
428,136.67
593,64.71
687,64.53
7,95.74
724,79.12
749,44.35
841,37.84
852,101.66
872,79.52
918,99.86
927,40.97
930,116.64
947,132.95
962,4.21
103,17.81
1417,45.26
1777,7.83
2072,63.88
2171,61.63
2241,27.74
268,51.78
2681,7.76
307,47.64
363,144.54
527,135.33
604,112.77
84,56.03
885,31.87
3,33.37
1160,16.79
1329,1.72
1872,1.43
2259,2.49
4,5.19
417,21.72
574,5.04
756,51.02
879,36.73
965,54.04
5,19.36
6,38.49
9,101.71
1120,59.18
1493,56.32
201,46.6
817,165.96
823,14.61
846,38.14
888,101.2
1944,6.8
212,76.38
777,30.82
8,6.8
1076,43.1
1089,107.81
1104,83.44
1245,39.15
1291,61.55
1334,29.52
1359,46.14
1424,31.46
1434,7.95
1609,21.73
197,71.14
2089,39.1
2191,40.28
2214,27.52
2597,37.39
2633,24.29
558,41.22
889,221.09
938,59.79
10,69.61
11,7.6
12,32.19
127,153.76
2740,13.84
505,56.94
631,184.98
798,18.9
82,36.22
188,82.64
796,154.95
13,19.7
1026,26.4
14,23.02
2407,8.21
450,1.36
592,44.54
684,31.63
110,92.21
1384,37.87
1684,8.71
1808,7.52
2083,37.04
929,100.03
15,295.49
1005,44.76
1018,103.95
1040,109.34
1056,89.36
1057,180.69
106,73.06
1067,69.5
107,156.14
1100,174.17
1129,41.7
1136,78.59
1141,27.82
1145,41.9
1152,106.91
1169,111.32
1211,61.74
1219,47.18
122,272.29
1243,42.71
1272,35.51
1277,163.07
1343,56.83
1350,101.84
1372,62.22
1393,24.36
141,145.18
1425,43.42
1432,28.82
1465,60.86
151,167.52
152,60.26
155,187.18
156,267.18
1583,28.43
16,114.76
162,78.71
1632,87.08
1654,68.46
1678,116.55
171,129.05
1726,48.12
1740,78.9
1776,95.91
1909,102.37
1912,84.45
1937,92.87
196,215.19
1979,65.2
1988,42.31
2024,67.17
2028,19.83
2088,44.84
2115,66.54
2133,33.96
218,24.08
2203,72.88
2222,52.28
2254,57.1
2275,98.23
2277,53.46
2333,52.27
2350,47.1
2360,26.69
2399,27.18
24,218.08
2404,63.63
2421,47.26
247,249.18
2555,43.97
2568,40.8
2573,69.05
2587,36.68
265,234.28
2704,20.77
2751,31.78
2771,33.19
278,158.3
280,101.48
282,80.09
2871,35.13
3018,29.84
303,132.67
3086,30.41
312,163.39
336,81.32
354,174.97
372,138.84
402,77.35
410,196.62
411,156.49
433,161.17
435,89.83
451,46.95
48,203.89
520,104.55
546,158.2
564,57.79
588,106.1
594,80.08
615,67.98
639,67.39
649,131.2
656,105.09
670,60.17
674,85.24
680,104.57
692,47.48
705,147.17
715,73.7
728,62.34
748,47.03
772,202.67
805,189.51
824,148.66
851,33.9
880,164.96
883,79.71
901,45.88
910,132.64
950,48.68
952,108.18
954,121.12
96,153.93
964,166.4
972,103.07
999,160.96
124,272.7
140,208.85
182,258.22
308,176.44
609,125.62
808,119.04
17,3.96
326,59.96
18,36.67
1216,1.3
19,1.14
2078,51.92
51,41.36
20,36.27
199,63.05
21,18.59
3042,10.5
329,176.42
1234,20.41
422,27.08
22,8.02
2139,14.57
706,60.83
76,67.85
23,43.15
1474,1.27
2673,6.79
339,8.75
87,182.47
1214,109.64
1232,108.78
142,209.2
1555,32.78
175,278.16
2155,20.34
2295,82.54
250,160.01
276,136.48
2953,23.39
304,239.61
38,187.55
406,154.34
455,76.46
463,60.98
510,67.07
544,136.42
573,69.69
613,92.43
624,64.34
720,159.4
838,61.06
875,49.25
924,58.59
97,115.92
25,11.5
26,1.17
2702,1.06
27,1.13
28,1.08
29,9.4
1105,49.79
1159,28.94
1491,23.45
30,15.16
1383,6.29
1616,18.87
1911,5.74
2803,11.98
31,7.47
1236,1.17
1367,30.43
1940,15.1
32,4.48
172,1.34
3049,1.14
1224,15.76
34,234.25
1004,42.29
1086,131.05
1138,91.89
115,104.8
1217,104.25
1290,68.47
1294,64.59
1337,124.16
1338,91.74
1341,92.08
1342,53.81
1376,105.25
1389,96.06
147,93.31
1480,91.56
1481,39.75
1505,114.86
1518,81.61
1545,33.08
1648,45.07
1661,125.36
1685,67.34
181,115.56
1835,36.91
1888,25.13
1899,23.66
1924,41.89
2000,65.33
203,73.07
2116,72.72
2216,70.62
2260,19.2
232,63.47
2331,76.7
2343,103.34
2454,38.33
2609,55.35
271,229.59
2770,36.78
2791,94.65
2868,34.61
