Node,SIR
1,228.38
1010,109.9
1023,69.26
1085,35.88
1156,109.4
1173,61.71
1189,164.8
1333,134.71
1404,106.47
1415,138.55
1456,13.26
1457,37.93
1489,19.64
1667,124.16
183,31.51
2,171.26
2053,27.02
2067,28.19
2080,52.38
2081,115.41
2300,30.17
2326,32.98
2499,31.75
2663,19.6
2738,15.38
2915,35.52
306,214.46
321,18.58
33,42.33
331,176.16
37,240.3
40,248.09
428,231.6
593,120.58
687,89.05
7,112.25
724,130.5
749,93.67
841,50.99
852,168.19
872,105.61
918,103.55
927,44.98
930,129.8
947,181.1
962,20.53
103,29.13
1417,56.58
1777,16.14
2072,81.05
2171,84.6
2241,38.02
268,105.2
2681,10.2
307,62.54
363,169.47
527,174.45
604,158.98
84,77.75
885,55.39
3,28.04
1160,16.31
1329,2.06
1872,1.18
2259,6.85
4,9.83
417,40.58
574,12.47
756,41.75
879,47.14
965,95.44
5,29.92
6,91.93
9,154.01
1120,58.24
1493,74.7
201,70.59
817,198.88
823,17.1
846,79.68
888,162.53
1944,21.57
212,108.68
777,65.0
8,25.69
1076,78.97
1089,97.05
1104,126.38
1245,47.35
1291,70.75
1334,42.74
1359,57.44
1424,32.18
1434,22.62
1609,27.81
197,137.75
2089,46.38
2191,56.12
2214,21.88
2597,41.95
2633,53.39
558,50.31
889,263.77
938,74.43
10,83.04
11,4.49
12,27.93
127,213.95
2740,18.68
505,64.41
631,257.92
798,19.72
82,57.77
188,96.14
796,198.99
13,27.44
1026,29.28
14,41.58
2407,20.16
450,1.26
592,48.03
684,24.03
110,106.74
1384,46.24
1684,25.19
1808,23.92
2083,56.64
929,131.09
15,339.4
1005,74.95
1018,121.78
1040,213.22
1056,100.45
1057,207.63
106,87.5
1067,138.57
107,235.63
1100,181.25
1129,34.53
1136,139.71
1141,57.81
1145,51.46
1152,207.76
1169,147.08
1211,85.66
1219,43.64
122,316.07
1243,28.73
1272,47.98
1277,213.07
1343,69.72
1350,131.86
1372,48.25
1393,75.08
141,167.94
1425,98.34
1432,35.1
1465,66.49
151,233.59
152,92.93
155,276.63
156,346.94
1583,44.63
16,195.59
162,92.84
1632,106.83
1654,135.26
1678,154.11
171,198.7
1726,84.85
1740,93.76
1776,110.4
1909,130.79
1912,118.9
1937,135.98
196,257.68
1979,79.91
1988,44.82
2024,93.69
2028,30.41
2088,35.7
2115,96.79
2133,48.22
218,51.2
2203,113.18
2222,78.13
2254,61.03
2275,83.67
2277,60.63
2333,103.61
2350,41.02
2360,41.87
2399,37.18
24,236.52
2404,82.7
2421,59.76
247,293.48
2555,42.73
2568,63.89
2573,75.28
2587,45.5
265,240.78
2704,59.95
2751,42.94
2771,44.25
278,186.14
280,135.08
282,95.85
2871,28.07
3018,49.32
303,139.2
3086,63.83
312,177.17
336,78.54
354,206.81
372,179.4
402,139.24
410,218.97
411,179.3
433,202.27
435,82.02
451,59.91
48,259.34
520,164.75
546,155.16
564,79.89
588,156.88
594,125.74
615,63.99
639,71.77
649,220.21
656,148.2
670,28.82
674,96.88
680,147.16
692,68.17
705,178.48
715,104.41
728,91.03
748,33.09
772,241.24
805,224.2
824,173.14
851,27.47
880,179.25
883,104.93
901,47.06
910,193.54
950,65.55
952,128.05
954,140.53
96,221.38
964,246.66
972,171.97
999,178.41
124,339.32
140,265.43
182,303.54
308,218.2
609,180.63
808,161.1
17,12.54
326,27.49
18,24.52
1216,1.39
19,1.09
2078,77.55
51,83.45
20,35.53
199,105.39
21,12.73
3042,20.44
329,230.98
1234,34.26
422,49.61
22,35.23
2139,14.46
706,91.73
76,87.41
23,65.2
1474,4.93
2673,1.19
339,9.45
87,212.11
1214,115.26
1232,134.52
142,237.38
1555,58.76
175,346.92
2155,53.59
2295,88.81
250,213.73
276,197.81
2953,30.67
304,318.38
38,277.85
406,189.9
455,129.36
463,77.52
510,94.45
544,166.63
573,64.58
613,133.47
624,76.1
720,245.7
838,126.8
875,59.49
924,75.23
97,148.25
25,18.65
26,8.33
2702,1.12
27,1.11
28,1.13
29,37.41
1105,72.96
1159,33.62
1491,33.15
30,13.89
1383,17.42
1616,22.8
1911,16.83
2803,11.11
31,10.1
1236,1.12
1367,43.92
1940,23.57
32,1.5
172,1.37
3049,4.8
1224,9.86
34,312.1
1004,52.75
1086,122.84
1138,148.79
115,102.04
1217,162.79
1290,72.82
1294,96.27
1337,125.48
1338,92.62
1341,147.01
1342,63.83
1376,105.01
1389,144.23
147,95.14
1480,117.37
1481,51.12
1505,218.0
1518,101.43
1545,30.21
1648,75.6
1661,151.1
1685,64.88
181,134.32
1835,54.94
1888,41.89
1899,30.58
1924,75.27
2000,87.52
203,92.66
2116,92.8
2216,74.02
2260,50.08
232,94.44
2331,100.42
2343,98.59
2454,36.06
2609,62.83
271,293.67
2770,50.8
2791,76.49
2868,43.04
319,222.04
35,265.97
369,115.28
386,117.53
412,169.35
434,115.35
441,126.48
448,115.07
477,84.97
49,178.07
54,59.44
59,165.14
602,74.56
751,204.33
753,52.2
776,43.56
969,95.46
1155,163.89
133,277.61
1488,71.44
1639,26.81
1849,91.4
2243,41.85
231,225.88
241,140.98
255,115.65
258,94.1
2669,89.89
393,98.7
55,119.9
840,124.02
36,217.2
1271,174.12
1584,109.39
1594,42.74
1959,41.84
281,113.74
301,69.6
460,203.85
621,215.6
651,31.81
104,162.23
117,70.87
1184,15.9
1250,86.87
179,121.82
334,94.69
370,112.32
42,280.51
421,39.15
524,194.17
543,34.0
580,183.68
65,122.33
733,47.7
89,255.24
895,49.02
907,223.45
1144,172.28
1538,38.44
160,43.02
165,219.12
1662,20.43
1745,46.3
1831,36.25
215,95.44
2253,83.03
2594,51.71
2707,16.5
3052,14.89
440,71.15
765,75.93
863,31.41
893,219.54
39,93.47
1175,23.66
525,143.67
575,141.21
1227,19.52
1260,115.72
163,238.98
1637,18.0
178,95.52
2055,37.12
2183,70.66
223,213.59
335,214.2
446,87.33
457,178.36
512,83.38
589,50.99
605,195.43
726,147.72
73,47.2
782,70.75
41,37.7
1380,16.97
1419,134.05
1756,25.64
2246,27.97
429,114.08
126,176.06
130,288.53
139,180.05
1397,27.94
145,75.3
1562,132.67
174,55.51
1930,52.55
214,173.5
327,26.64
361,229.97
377,125.24
415,150.86
43,49.21
52,225.6
53,193.57
537,183.59
540,54.06
550,73.58
553,120.59
566,118.22
572,84.58
619,47.59
628,50.75
704,86.88
789,188.87
834,186.64
968,260.03
237,100.05
444,83.64
44,160.12
129,91.2
1605,47.52
164,158.62
1653,59.4
362,150.45
45,41.03
485,159.63
506,89.44
517,35.12
601,117.84
716,35.28
926,29.83
1203,53.01
46,12.97
47,212.2
1054,70.5
2112,45.62
2954,23.13
57,264.39
764,114.6
860,135.14
1478,75.82
154,161.46
166,216.87
168,261.7
206,51.37
2119,66.29
436,278.36
576,81.14
723,129.18
50,54.92
539,47.31
1113,25.85
1249,19.08
1281,37.04
1327,31.78
134,10.33
1504,41.41
1677,7.89
1840,1.67
1901,9.39
1953,62.33
252,79.76
2538,14.11
283,29.51
3004,5.0
3103,9.28
425,42.74
443,33.97
672,38.07
1196,210.34
1208,55.09
1303,50.9
2014,55.29
2105,80.8
213,98.03
2366,40.62
261,68.0
458,128.56
473,309.31
610,49.57
703,170.74
755,77.78
862,105.56
1454,19.3
1617,86.11
2150,37.33
230,131.09
2308,76.92
2933,18.17
554,131.73
599,86.15
646,143.25
3046,8.72
668,58.74
1107,64.67
158,139.41
161,293.36
2001,76.56
2724,62.43
56,69.01
946,72.32
1522,1.29
1750,38.15
1773,4.92
2318,41.93
2415,11.7
2436,13.13
2566,16.36
310,81.21
793,49.37
932,18.78
1027,17.94
1037,131.42
1058,49.07
114,181.24
1185,65.87
1192,82.9
1197,46.35
1435,92.16
1578,85.48
1595,111.48
1673,71.91
1763,139.33
1830,62.45
192,147.59
207,86.07
2178,18.35
2441,42.71
2501,80.13
2950,25.77
297,81.14
344,139.2
507,175.52
551,107.59
556,193.22
58,87.88
617,159.31
618,129.6
791,231.4
1087,70.85
489,82.53
2252,102.14
437,311.64
438,180.99
60,117.76
1427,67.93
424,144.21
61,104.66
1139,118.3
1859,4.71
2229,46.94
257,103.85
2600,34.41
519,61.46
62,41.2
63,9.72
64,1.09
2303,31.48
3094,27.05
66,105.53
209,91.99
2096,42.84
67,41.93
1501,1.25
1593,45.74
1604,53.88
256,145.47
479,8.04
68,6.15
818,35.6
69,53.19
1094,9.18
125,89.42
1445,76.89
193,47.31
70,77.22
774,128.81
1499,30.87
1902,21.38
2503,4.74
2536,21.37
380,13.13
71,23.61
1807,49.98
72,40.12
1269,11.67
1283,49.32
1592,9.55
177,137.88
1874,6.38
2035,59.68
294,55.23
979,48.76
74,1.64
1143,5.79
1151,1.5
75,12.19
290,121.48
1258,12.08
523,45.46
77,5.63
812,34.57
902,31.86
78,31.64
358,30.9
584,217.15
79,54.21
810,59.17
1019,90.99
1950,48.84
2251,1.34
2290,8.22
973,56.94
993,54.64
80,60.57
1861,41.25
2146,6.88
246,4.68
296,83.6
407,43.62
81,15.45
982,4.86
1083,36.85
1572,54.61
2002,49.95
2817,5.98
472,15.3
500,53.3
731,18.88
737,104.96
83,5.18
1179,46.85
1349,41.38
1369,74.59
2680,49.55
85,1.0
86,105.08
894,75.69
1066,69.49
1103,42.2
153,205.17
1824,117.6
2193,36.66
2571,72.88
