Node,SIR
0,20.89
747,313.94
1,166.13
4257,179.03
2194,515.66
580,15.54
6478,452.68
1222,65.26
5735,70.44
7146,44.19
2204,614.4
126,55.73
2639,82.59
2,13.77
562,2.05
1492,12.85
6,42.6
5303,19.82
7128,27.81
4154,31.01
5179,1.37
3,330.21
1728,198.52
4560,272.57
5060,349.42
1351,187.73
6503,308.29
7089,472.01
4319,578.93
6095,503.63
272,34.69
4433,445.08
2900,67.19
3381,747.88
5943,220.74
2107,328.47
6940,428.13
2013,188.93
6046,402.42
5823,580.56
4,1.12
5770,13.7
5,130.77
5454,887.07
5856,16.17
667,139.45
6180,33.61
598,49.18
870,10.48
3079,30.53
1834,38.18
6283,3.39
7340,13.62
7279,30.21
342,13.69
4405,1.44
1462,93.19
1284,59.63
1551,14.68
3291,2.25
167,125.95
7,92.67
177,20.78
6243,12.19
7589,134.72
2854,650.19
6931,603.24
6250,13.52
428,22.17
2142,201.84
8,1.08
1686,23.83
9,12.52
4481,1.13
1795,223.16
2660,23.95
6053,1.29
246,22.6
3843,2.07
6441,224.57
366,24.23
10,4.17
5489,107.86
11,114.12
5240,32.4
618,106.04
2412,320.66
1325,159.99
4919,516.32
12,104.5
5274,907.37
3807,406.97
13,700.63
1794,498.97
3971,342.69
1223,852.1
6152,200.79
5385,81.21
1509,865.48
524,931.52
4770,505.09
1937,972.96
7315,481.62
1817,836.88
6298,616.86
2266,513.17
3557,784.04
5857,910.36
866,848.19
2789,152.65
3559,481.24
4904,828.06
6565,500.7
5355,774.97
620,87.68
110,868.03
2835,837.12
3316,209.82
6712,892.11
1850,691.92
4860,825.28
4606,649.32
14,64.0
5862,402.29
2155,139.17
6438,226.42
3086,250.52
15,154.48
3530,960.54
7580,295.03
3029,47.01
4375,163.42
16,887.62
7296,337.27
2626,710.62
131,709.74
6323,841.89
1799,750.76
3103,960.52
5578,902.18
7435,721.4
1677,860.97
5072,232.53
4008,574.24
3410,675.85
6446,937.18
4184,181.47
5725,854.2
1349,813.72
5088,62.06
6544,882.28
2530,275.24
1956,715.11
38,169.99
550,830.37
6567,623.77
4968,405.61
1005,942.78
6126,744.48
1905,687.97
3699,237.87
773,133.92
1016,286.35
2751,633.41
3324,304.27
766,647.23
6101,882.74
17,456.08
6105,991.48
4242,577.0
7237,1013.31
1334,1009.85
951,991.24
1337,286.5
3165,919.14
18,350.92
6372,70.32
4042,343.65
3596,320.58
7185,17.69
5139,257.61
615,281.85
2788,129.38
3163,377.34
5534,685.08
6816,75.88
6436,311.01
421,389.05
4775,195.77
1384,623.49
3755,568.02
3820,164.21
4212,256.92
478,115.38
6136,373.5
6399,160.27
3581,118.68
7614,104.83
4085,159.48
19,12.25
2625,1.14
2692,1.26
1501,29.12
6703,24.42
20,120.54
2689,21.82
1316,726.66
5941,64.87
4151,508.82
4462,63.11
6463,430.77
21,1.76
3026,1.49
5764,9.25
22,60.96
5127,908.03
23,117.85
4248,430.84
7317,73.69
1854,67.26
646,47.35
3493,32.32
24,1.13
3643,38.9
25,97.94
3544,983.68
26,1.13
5345,19.44
27,153.96
4066,11.08
6339,722.09
1558,444.38
1896,96.03
4329,542.44
6396,55.85
3565,781.89
28,224.38
7224,908.08
1658,736.09
4900,1023.66
29,93.45
4626,51.72
907,265.86
2838,296.98
7287,127.21
543,268.64
7579,304.04
6652,179.22
2711,256.03
30,345.17
7075,931.24
2644,778.54
3525,50.76
924,387.48
683,264.69
3499,790.55
