Node,SIR
0,14.32
747,162.89
1,127.27
4257,162.34
2194,350.99
580,8.37
6478,275.36
1222,81.35
5735,56.63
7146,19.31
2204,502.48
126,77.97
2639,87.82
2,10.09
562,1.52
1492,6.5
6,44.86
5303,5.53
7128,30.98
4154,26.72
5179,1.49
3,251.18
1728,139.22
4560,183.72
5060,245.68
1351,193.91
6503,210.03
7089,280.97
4319,447.9
6095,415.62
272,24.67
4433,361.63
2900,21.91
3381,609.93
5943,145.37
2107,271.74
6940,258.93
2013,164.9
6046,305.9
5823,508.11
4,1.09
5770,27.2
5,47.35
5454,645.12
5856,18.13
667,51.86
6180,18.99
598,29.32
870,15.73
3079,25.31
1834,50.13
6283,25.77
7340,26.39
7279,23.24
342,24.11
4405,1.18
1462,67.95
1284,24.04
1551,3.5
3291,2.45
167,106.4
7,61.14
177,18.89
6243,1.06
7589,54.72
2854,499.46
6931,455.62
6250,20.96
428,1.64
2142,85.41
8,1.06
1686,9.88
9,29.27
4481,1.25
1795,114.02
2660,18.22
6053,1.14
246,1.69
3843,22.74
6441,143.23
366,27.98
10,11.89
5489,90.94
11,25.6
5240,60.88
618,30.38
2412,251.99
1325,195.99
4919,376.89
12,75.97
5274,698.25
3807,239.91
13,550.21
1794,361.65
3971,241.11
1223,572.4
6152,249.69
5385,31.45
1509,744.86
524,831.33
4770,416.76
1937,721.3
7315,252.88
1817,588.32
6298,571.42
2266,336.2
3557,547.92
5857,731.05
866,610.71
2789,112.63
3559,373.17
4904,618.73
6565,342.76
5355,625.09
620,55.43
110,753.44
2835,708.75
3316,211.28
6712,724.35
1850,549.02
4860,606.91
4606,526.16
14,26.19
5862,306.02
2155,193.79
6438,94.29
3086,180.62
15,157.0
3530,804.59
7580,313.08
3029,35.5
4375,111.34
16,603.87
7296,402.32
2626,603.09
131,488.91
6323,693.83
1799,593.54
3103,760.11
5578,694.07
7435,634.55
1677,727.63
5072,101.35
4008,390.15
3410,605.39
6446,763.75
4184,136.73
5725,665.77
1349,666.57
5088,24.41
6544,649.55
2530,147.05
1956,520.9
38,143.44
550,624.86
6567,497.7
4968,341.8
1005,707.65
6126,606.79
1905,572.9
3699,121.84
773,73.14
1016,230.87
2751,463.69
3324,247.56
766,518.39
6101,771.27
17,282.08
6105,873.23
4242,399.67
7237,853.11
1334,833.39
951,808.07
1337,131.01
3165,743.57
18,323.31
6372,29.44
4042,216.78
3596,194.04
7185,25.76
5139,63.69
615,191.94
2788,121.17
3163,284.86
5534,508.06
6816,11.71
6436,273.42
421,283.49
4775,141.12
1384,434.0
3755,377.51
3820,85.57
4212,213.26
478,75.41
6136,286.55
6399,94.84
3581,119.65
7614,61.04
4085,151.89
19,1.48
2625,1.12
2692,1.16
1501,20.41
6703,38.56
20,84.89
2689,17.86
1316,611.65
5941,59.82
4151,411.04
4462,23.09
6463,258.72
21,1.91
3026,2.35
5764,23.23
22,96.45
5127,728.9
23,19.7
4248,333.3
7317,87.02
1854,85.19
646,37.18
3493,19.66
24,12.48
3643,15.76
25,18.04
3544,809.73
26,1.08
5345,1.16
27,74.33
4066,23.68
6339,659.39
1558,338.9
1896,68.31
4329,357.2
6396,42.36
3565,596.54
28,158.74
7224,691.3
1658,635.87
4900,800.34
29,69.95
4626,69.9
907,126.57
2838,128.46
7287,65.7
543,201.64
7579,243.5
6652,103.5
2711,149.58
30,163.94
7075,762.75
2644,678.94
3525,48.81
924,357.26
683,275.81
3499,687.05
5564,581.38
5854,812.96
31,72.75
1457,67.34
3418,351.8
32,194.37
3136,399.3
1312,263.5
2195,215.06
5676,401.44
4845,16.99
1166,255.72
3155,242.05
6196,111.33
6709,293.29
5206,204.24
4187,185.89
1020,211.91
607,235.51
33,447.82
2566,458.9
4040,70.56
2745,539.55
6859,314.44
4814,238.52
1875,461.92
1300,616.78
3221,134.75
407,71.46
3740,41.31
2170,666.33
7074,375.02
5095,722.15
5617,37.09
2420,572.48
1973,585.23
4308,55.4
3452,150.11
765,183.16
1150,581.51
213,639.41
34,3.0
2944,43.84
4408,144.58
5875,27.6
4717,5.37
3927,23.77
35,59.53
6747,58.8
7035,117.26
5283,98.55
4246,84.14
6887,165.93
2040,70.94
6475,44.2
4235,98.43
2301,64.32
2045,66.59
36,10.75
719,59.93
37,20.27
3991,158.03
6288,18.26
3794,10.76
7565,375.1
2637,562.3
3023,110.3
39,104.93
40,124.91
4908,642.87
1381,818.71
1678,501.51
41,123.7
1958,455.57
5414,115.67
3591,142.44
3562,107.7
3950,272.81
6287,72.38
42,98.04
3592,91.44
4335,589.19
2647,152.54
43,20.66
4681,193.91
2893,72.48
44,225.38
7042,252.75
3701,779.71
6870,728.61
7226,794.06
6507,140.35
6234,507.74
3597,821.42
45,86.62
3912,219.15
7537,133.12
3986,362.84
4852,50.53
3527,108.04
5896,76.32
5099,179.37
3340,56.41
865,76.19
4527,381.75
46,13.77
2442,47.84
2414,136.02
47,403.42
1792,755.27
7489,492.48
5378,519.21
6427,599.06
3845,700.12
6637,237.16
6408,656.65
2985,511.36
538,509.9
3181,483.69
5314,532.93
397,300.72
4657,682.66
4146,708.51
3128,273.4
3833,705.99
6458,494.43
6991,594.05
6876,496.18
1789,342.17
6207,582.36
48,21.53
1761,89.8
3250,18.7
7213,38.08
49,437.2
3360,860.81
4000,821.22
5510,564.22
3361,496.69
3400,754.91
2892,827.12
6605,160.26
2510,685.46
6096,125.26
2072,187.03
3038,754.84
50,1.07
4415,25.87
51,1.14
7135,1.45
52,89.12
6840,159.5
53,22.0
6572,69.21
1230,280.91
1390,1.15
