Node,SIR
1,41.047
2,34.166
3,55.013
4,28.475
5,15.859
6,33.714
7,32.359
8,12.966
9,34.69
10,37.656
11,32.982
12,24.479
13,31.767
14,29.668
15,29.46
16,58.578
17,7.736
18,31.059
19,35.379
20,31.884
21,51.49
22,25.026
23,54.398
24,45.19
25,27.057
26,6.138
27,28.36
28,17.865
29,13.17
30,35.996
31,36.447
32,6.463
33,15.507
34,28.075
35,2.394
36,2.626
37,3.514
38,30.329
39,47.942
40,40.628
41,53.599
42,61.676
43,18.828
44,28.025
45,41.545
46,44.539
47,16.34
48,16.0
49,53.555
50,45.482
51,31.906
52,45.463
53,5.325
54,49.002
55,29.778
56,49.975
57,26.453
58,36.128
59,23.182
60,4.961
61,9.632
62,32.91
63,10.768
64,19.954
65,15.615
66,21.17
67,12.882
68,16.11
69,27.536
70,29.694
71,17.718
72,33.949
73,22.237
74,31.411
75,13.372
76,48.102
77,13.616
78,15.067
79,17.198
80,35.719
81,32.626
82,31.187
83,12.46
84,28.077
85,29.529
86,18.241
87,13.302
88,19.611
89,8.34
90,19.169
91,13.656
92,16.345
93,11.841
94,30.178
95,7.573
96,4.823
97,7.053
98,3.766
99,9.465
100,4.206
101,18.239
102,3.797
103,11.528
104,33.479
105,69.889
106,30.643
107,26.233
108,14.306
109,5.269
110,17.863
111,3.443
112,21.332
113,17.748
114,7.73
115,12.5
116,50.078
117,19.891
118,8.479
119,13.282
120,30.565
121,12.726
122,18.379
123,7.721
124,26.102
125,17.16
126,4.309
127,25.35
128,49.687
129,17.212
130,15.955
131,21.044
132,13.325
133,23.258
134,41.353
135,39.958
136,13.314
137,41.416
138,7.603
139,6.125
140,42.086
141,15.329
142,31.549
143,37.8
144,5.783
145,25.403
146,33.668
147,28.562
148,22.663
149,20.481
150,29.139
151,4.876
152,26.49
153,18.527
154,7.666
155,26.44
156,10.484
157,24.721
158,11.248
159,6.331
160,3.652
161,17.798
162,17.651
163,14.096
164,7.94
165,12.668
166,12.108
167,13.879
168,19.52
169,9.341
170,7.788
171,5.028
172,7.398
173,2.921
174,8.191
175,3.397
176,26.317
177,5.97
178,8.497
179,8.2
180,3.871
181,13.552
182,36.913
183,36.871
184,15.194
185,38.112
186,18.011
187,15.358
188,13.631
189,18.158
190,11.549
191,19.544
192,16.22
193,29.627
194,39.295
195,7.113
196,52.055
197,22.254
198,40.167
199,20.711
200,29.605
201,46.009
202,28.364
203,29.298
204,52.786
205,43.725
206,45.53
207,28.918
208,21.149
209,14.303
210,47.01
211,21.861
212,32.81
213,31.396
214,39.253
215,38.008
216,32.407
217,25.403
218,37.048
219,34.418
220,14.364
221,16.971
222,23.589
223,6.72
224,8.881
225,2.998
226,3.377
227,29.399
228,19.973
229,9.791
230,20.151
231,19.213
232,4.906
233,47.829
234,13.183
235,21.088
236,7.184
237,31.75
238,19.529
239,29.771
240,21.82
241,39.236
242,5.955
243,36.624
244,8.205
245,23.703
246,20.624
247,6.587
248,17.559
249,5.102
250,17.52
251,28.431
252,13.867
253,3.948
254,22.818
255,23.838
256,12.091
257,14.149
258,10.688
259,27.769
260,12.028
261,4.57
262,10.758
263,23.37
264,6.494
265,11.923
266,8.015
267,24.336
268,30.254
269,33.527
270,18.943
271,31.079
272,8.315
273,8.401
274,46.289
275,17.176
276,20.601
277,10.053
278,10.581
279,11.454
280,14.582
281,5.788
282,28.246
283,7.978
284,30.292
285,7.731
286,12.754
287,17.733
288,4.689
289,32.881
290,10.236
291,25.918
292,6.361
293,26.833
294,2.724
295,5.242
296,7.393
297,11.044
298,11.477
299,42.435
300,17.787
301,6.874
302,4.026
303,31.116
304,4.93
305,24.322
306,11.421
307,14.199
308,18.403
309,4.846
310,2.797
311,9.863
312,10.837
313,17.115
314,25.676
315,9.834
316,38.74
317,19.216
318,3.951
319,3.444
320,6.296
321,26.364
322,30.488
323,11.26
324,16.681
325,21.198
326,4.981
327,34.344
328,15.13
329,33.015
330,15.487
331,34.168
332,51.909
333,60.8
334,16.142
335,36.151
336,19.909
337,18.649
338,19.562
339,22.305
340,21.738
341,34.892
342,2.527
343,7.749
344,23.427
345,2.748
346,14.989
347,10.74
348,7.731
349,13.58
350,5.362
351,23.831
352,13.543
353,18.853
354,48.055
355,38.091
356,38.008
357,14.482
358,23.897
359,9.946
360,12.376
361,32.571
362,20.739
363,18.905
364,20.694
365,14.329
366,5.985
367,31.117
368,30.348
369,14.939
370,7.271
371,24.066
372,24.562
373,19.387
374,5.152
375,11.218
376,20.895
377,11.637
378,42.556
379,6.757
380,15.038
381,33.996
382,22.798
383,22.285
384,34.172
385,22.634
386,23.034
387,20.712
388,12.476
389,36.983
390,44.951
391,13.358
392,23.569
393,35.402
394,6.621
395,11.534
396,39.726
397,14.017
398,12.935
399,21.95
400,21.978
401,28.355
402,13.209
403,12.019
404,25.257
405,8.536
406,4.804
407,15.315
408,11.145
409,19.963
410,26.919
411,8.577
412,17.042
413,27.954
414,18.981
415,29.24
