Node,SIR
3466,40.69
937,21.42
5233,15.28
8579,27.31
10310,91.36
15931,40.48
17038,97.81
18720,6.12
19607,9.06
1854,23.82
4583,23.22
9572,123.57
10841,34.94
13056,39.72
14982,16.13
16310,114.04
19640,260.27
23855,13.51
24372,9.61
24814,26.07
5052,155.93
899,28.92
1796,21.59
2287,95.04
3096,54.71
3386,46.46
4472,43.09
5346,82.83
5740,30.49
6094,34.26
6376,31.67
9124,60.75
10235,156.69
10427,48.88
10597,18.04
15159,24.18
16148,130.42
16741,14.55
18235,12.2
18549,14.93
19297,70.24
20511,277.93
20595,60.45
20613,63.5
24371,105.85
24559,96.62
24731,9.54
25102,63.93
25271,186.33
25396,286.28
1658,9.61
4822,6.58
6864,8.49
7689,141.19
7926,49.84
10268,19.84
12971,6.0
18600,13.89
20421,10.82
20886,26.83
21048,11.23
22393,43.93
23186,14.23
23214,13.61
23298,11.98
23945,24.19
24939,15.42
339,293.06
624,177.07
3731,136.98
4743,278.36
5407,118.01
6610,332.8
6700,283.36
8045,172.57
9099,112.41
9639,207.59
9785,321.39
12141,48.0
15184,114.09
15784,175.78
18719,277.18
19870,220.57
20532,208.49
22527,184.44
23576,53.82
23577,115.72
23649,154.22
24199,49.35
24293,163.58
25201,186.63
10243,183.72
6774,277.75
8049,192.53
8053,42.33
8517,127.1
11964,79.14
15538,225.6
16694,63.02
18648,73.89
19423,315.84
21012,319.21
22457,291.52
22691,318.47
23452,281.47
16174,33.03
16470,1.06
17822,1.16
14265,130.93
392,9.01
2485,50.54
2949,111.01
3173,10.1
3441,14.23
3593,17.81
3853,14.72
3927,18.21
3937,53.13
3939,170.74
5107,57.24
5218,19.85
5230,20.02
6030,6.07
7350,113.32
7504,26.93
7601,24.73
8718,23.07
9522,22.29
11621,17.94
12498,20.89
12691,13.81
15251,17.35
16020,48.1
16261,21.22
17156,8.78
17626,45.96
18622,23.01
19059,14.45
19525,10.88
19738,47.51
20122,11.41
20432,27.78
21866,19.3
22074,34.35
23721,20.07
8916,58.36
13556,95.91
14485,191.1
8612,114.32
615,24.88
743,37.88
2076,11.79
4515,19.17
5773,28.02
9482,258.32
10822,29.75
11175,181.35
11604,27.56
14004,16.3
15003,327.06
15552,182.81
15814,76.36
16083,40.57
17932,37.05
20001,20.65
20100,81.75
23481,94.61
16258,48.74
1356,2.06
1727,44.04
2752,25.89
4125,51.23
6667,22.84
6825,9.85
10039,41.64
10351,16.07
11082,243.02
14123,30.04
16676,10.76
21194,4.42
10912,2.0
14534,24.0
17268,56.68
19783,9.82
21705,20.4
22836,9.74
2710,80.89
62,25.81
106,4.4
260,18.51
2959,43.82
3677,54.71
4708,10.73
5172,21.33
5541,21.55
5794,8.16
5807,69.92
6575,12.32
8458,25.36
10601,10.04
11401,18.93
13026,13.18
13205,19.93
13659,26.54
13989,43.02
14007,12.03
14009,9.06
14599,108.13
15301,10.18
18757,42.48
20934,15.44
21543,32.0
22184,64.81
23647,111.68
23708,76.75
25916,19.23
26023,9.4
26051,14.33
26100,16.55
214,15.22
5435,11.85
6512,149.95
10590,30.3
23559,5.98
1765,11.5
3032,57.61
5302,60.36
7383,79.68
7442,91.0
7768,53.27
13276,144.99
17266,76.31
22415,84.22
10794,1.31
7050,13.85
25850,5.51
10113,55.29
10657,11.08
12130,39.18
17172,14.63
4846,266.94
676,266.46
824,215.96
2133,216.77
2654,319.71
4748,269.77
5672,30.43
10549,88.88
12928,227.57
13220,128.61
14419,244.78
17330,216.43
17439,283.85
18487,245.9
20850,206.87
22779,204.93
23382,277.49
24029,122.22
11785,223.01
45,329.8
46,325.99
570,317.87
773,321.7
1653,327.59
2212,321.65
2741,325.76
2952,323.44
3372,331.72
4046,25.86
4164,325.92
4511,317.92
4513,317.61
5262,39.3
6179,333.41
6830,323.73
7956,318.17
8879,324.36
11241,342.72
11472,333.51
12365,340.18
12496,324.54
12678,53.58
12781,334.72
12851,330.86
14540,338.86
14807,326.46
15659,320.55
16159,74.33
17655,331.5
17692,337.78
18894,309.81
19961,323.1
20108,329.05
20562,324.75
20635,326.38
21281,326.61
21508,327.61
21847,336.39
22798,37.97
22887,326.64
23293,322.49
24955,317.26
25346,320.95
25758,322.82
934,108.07
5579,27.67
9755,282.89
10550,50.38
16032,211.26
17331,19.93
17603,73.36
20644,125.88
22497,50.91
23387,61.36
23907,65.72
24924,128.88
25080,155.14
12422,104.23
1339,60.76
3164,72.54
15580,118.41
16393,62.05
20478,209.21
20956,29.52
3890,109.97
5621,252.38
8824,35.34
11613,85.18
12306,90.68
12860,60.66
14547,34.39
18182,41.72
21707,66.94
24696,84.05
2661,43.5
7899,49.98
8067,53.83
8208,49.0
11132,66.3
11402,44.58
12980,67.23
13364,88.14
14969,73.03
16389,241.05
18109,41.19
18365,75.8
23038,178.24
24845,78.5
25379,14.16
13740,56.83
4550,87.16
4702,1.7
7264,91.13
13096,122.58
14128,38.77
19489,111.21
19527,18.92
19784,11.0
22476,110.86
25006,123.08
25486,11.17
26,49.32
1407,35.77
1488,134.46
8219,15.01
10762,106.52
11801,67.85
12665,19.57
12688,18.49
13142,101.95
15108,51.7
15321,31.9
20647,8.56
20827,32.33
20879,65.83
23614,38.34
3909,76.12
17979,26.36
3872,42.58
5109,7.3
7533,131.56
12409,10.32
20101,8.36
23096,4.81
8862,25.2
78,2.79
4877,22.61
7459,73.25
8254,43.31
12155,10.63
22598,70.82
24932,12.97
888,42.84
1520,32.14
6468,43.23
6627,15.8
7007,81.44
7712,69.75
10711,69.36
13614,61.67
14102,39.72
18517,51.2
18676,11.56
23351,41.9
23689,5.64
24114,10.76
2465,14.38
2592,5.61
3977,21.06
5055,1.29
5993,98.98
9265,1.21
12334,75.66
19890,6.47
20341,6.89
21560,6.16
17309,2.35
24833,22.8
543,30.73
1958,29.18
2193,13.7
3917,6.71
6858,5.21
8148,6.9
9092,14.73
12478,8.56
15366,2.19
18125,8.39
18398,7.39
19675,23.58
21806,7.68
23693,32.95
26196,9.77
10115,1.2
10134,1.12
23916,1.21
7893,13.67
593,16.49
5510,50.26
9360,64.52
12627,26.69
16778,25.03
18037,10.06
18051,33.38
13385,10.94
19578,7.65
12386,5.28
13333,2.59
23896,25.19
8978,9.09
9017,38.79
15170,8.53
15455,35.1
16589,12.32
2255,4.51
3056,6.6
6158,14.92
7307,40.14
7324,8.54
8365,14.91
9023,2.17
11444,5.93
12324,31.45
12472,9.9
13831,26.3
14746,85.54
16128,22.5
17075,39.14
18875,12.85
19900,7.64
20000,9.33
20806,9.42
21944,6.34
21968,36.7
23302,9.56
23665,17.41
23758,5.97
24722,10.11
12045,9.11
12287,26.17
14181,23.3
20257,4.54
21613,2.47
7510,9.01
197,13.7
8851,80.91
1343,7.87
2991,17.55
8299,9.71
15416,11.42
18088,20.66
25286,62.07
1254,56.57
3420,76.5
10130,137.35
2250,297.39
3243,45.13
7717,257.78
7985,65.69
11015,268.49
12085,150.87
13714,271.51
14767,253.31
16056,79.13
16994,106.26
17414,121.8
18971,255.2
19216,204.91
20534,254.63
21776,52.87
21860,107.66
25205,257.29
178,53.06
1248,24.61
1403,36.81
2368,60.4
2420,95.27
16210,115.93
18681,52.5
20641,19.98
24762,30.62
2307,76.9
6934,137.5
22423,28.74
231,284.77
345,241.9
1186,239.65
1234,159.37
1841,126.95
1997,208.98
2404,149.7
2450,51.46
2980,283.65
3409,267.91
5134,159.29
5578,182.1
8503,220.8
9341,100.67
9889,187.69
12503,217.98
13060,203.96
13597,202.18
16611,112.08
18208,84.38
18543,143.01
18866,317.66
22421,94.57
22937,246.65
23363,167.5
23628,199.53
25053,157.29
25251,99.14
2982,75.92
4036,33.69
4115,43.08
12938,76.53
13032,40.51
19215,56.39
21432,161.73
22726,48.26
22834,104.02
22966,56.16
23511,81.67
25528,59.98
25836,55.58
14376,18.04
8710,1.88
22483,16.33
1375,32.02
2846,60.83
5555,64.55
5564,63.39
5787,112.75
9721,22.05
10158,20.12
10942,78.23
13600,22.19
13929,181.53
21075,41.28
21316,22.03
22900,14.24
23637,34.26
23770,68.75
25143,35.27
25601,23.56
25980,19.6
17394,1.21
18924,13.85
3113,25.42
8312,8.14
10765,9.68
17538,6.54
25978,12.29
1172,11.15
5674,1.19
26194,6.57
375,3.66
1838,6.28
12733,23.02
7188,97.19
896,67.06
921,18.6
1508,48.73
6815,40.9
7209,65.74
8279,81.12
13008,70.5
18605,3.89
21158,24.14
4632,222.92
7844,168.86
11053,164.87
11148,205.99
13411,183.7
14512,242.91
16594,260.96
16722,130.04
16726,95.49
16876,193.83
19954,159.34
19992,160.32
20391,54.24
20774,240.35
23403,218.77
4870,10.29
5175,36.09
8282,13.39
22046,26.0
2449,154.54
4766,18.95
3561,36.52
4868,6.99
8352,8.86
10456,36.21
15365,13.41
16931,12.06
8157,1.15
2120,1.09
7713,1.19
19052,1.1
8302,1.08
16484,1.14
17778,28.13
2556,42.02
19159,9.81
21699,26.7
25382,16.67
8701,60.34
523,8.12
5464,13.85
7774,6.42
17379,47.1
18008,13.87
23385,1.28
25868,5.42
26170,19.69
1310,22.76
2922,20.09
3651,166.63
6891,28.69
10162,27.24
10620,26.64
11112,6.42
13174,6.75
14864,44.65
17536,65.66
23153,43.91
24340,10.9
11102,45.62
18592,13.36
22765,9.91
1896,15.81
6838,15.7
25220,6.08
4180,69.66
10055,133.81
12637,67.83
1832,69.26
4383,41.71
7014,67.7
9397,169.48
14344,68.04
14385,56.41
21379,239.56
24163,50.95
4416,102.98
9241,56.17
2620,46.83
3679,26.55
4364,96.22
5712,56.19
13955,71.25
14003,33.05
15235,66.9
18227,20.32
19445,5.86
19495,16.1
20168,56.29
23967,72.77
1116,12.2
15399,14.15
18222,17.95
21287,27.18
23227,6.89
4624,41.54
5355,1.7
6863,2.38
12606,17.22
12968,76.57
15770,4.55
21322,1.17
22265,26.71
22336,46.9
23099,2.36
23880,16.79
25111,17.66
4319,1.99
12758,1.94
22023,3.27
14337,2.81
5849,1.5
10763,1.24
11121,1.26
11194,7.14
15799,6.73
16511,1.93
16575,11.17
16945,1.68
21157,1.3
2326,6.36
10253,1.71
13190,20.36
14325,1.72
19048,13.02
20182,3.66
3595,121.26
18174,126.03
17850,19.86
20620,10.62
12380,34.1
3197,16.32
6160,30.52
8589,80.33
9417,19.97
9829,54.55
14638,28.37
14924,95.55
15972,13.25
17228,32.4
18940,71.04
19090,14.83
19475,31.69
20207,29.0
22644,66.69
22790,18.86
24001,60.51
25228,83.6
9710,32.72
3345,16.47
3430,27.37
5266,6.99
5995,5.0
7999,1.47
8047,20.03
8178,5.21
8868,1.42
10824,9.68
15144,35.87
19107,26.79
19806,6.06
22439,6.17
23304,9.71
24431,17.61
11077,16.18
10211,16.33
14972,3.0
15300,16.35
17158,1.75
17162,1.58
17403,2.54
20149,5.5
20519,11.48
21389,2.27
22951,25.05
23912,2.05
23918,1.99
25589,12.28
6895,10.59
3076,47.08
7444,129.95
8972,55.76
17308,18.82
20574,144.6
21629,58.35
245,10.35
4983,12.17
13480,19.36
14562,8.77
15912,10.26
16976,12.94
19974,9.58
22245,5.79
414,1.36
8708,1.15
23776,1.2
1044,62.21
4975,58.54
5809,24.51
12587,63.42
16123,63.07
20303,37.08
4451,6.12
9983,8.15
15205,12.88
15666,8.69
15667,5.37
19093,21.27
21031,4.36
24330,19.95
5840,19.6
6732,33.14
8614,9.26
13847,40.92
15081,28.1
22609,22.76
3310,105.39
5143,22.25
9735,48.63
17396,8.1
26138,12.66
4700,6.6
5606,5.34
1386,12.79
1738,14.96
2566,10.63
2720,8.65
5634,6.14
9870,6.75
16779,10.58
24475,11.57
25931,11.45
1817,1.81
3725,3.09
5366,1.56
15911,1.63
9800,154.1
