Node,SIR
3466,10.86
937,9.93
5233,7.92
8579,2.67
10310,20.63
15931,18.83
17038,34.9
18720,1.89
19607,1.61
1854,10.31
4583,6.75
9572,60.36
10841,8.65
13056,18.99
14982,4.54
16310,23.65
19640,130.2
23855,6.68
24372,6.63
24814,13.38
5052,59.89
899,9.81
1796,3.71
2287,53.07
3096,20.7
3386,14.33
4472,13.03
5346,23.54
5740,2.48
6094,11.95
6376,7.47
9124,17.51
10235,74.06
10427,25.43
10597,10.48
15159,8.03
16148,34.9
16741,7.7
18235,5.96
18549,10.14
19297,25.2
20511,148.45
20595,22.59
20613,39.12
24371,38.23
24559,29.78
24731,2.48
25102,24.8
25271,106.4
25396,139.38
1658,5.7
4822,1.42
6864,2.14
7689,56.42
7926,28.87
10268,6.14
12971,3.73
18600,6.78
20421,5.33
20886,2.98
21048,5.65
22393,20.71
23186,7.25
23214,2.34
23298,4.39
23945,5.66
24939,7.32
339,162.76
624,99.0
3731,51.93
4743,174.35
5407,69.68
6610,229.09
6700,137.41
8045,86.7
9099,47.96
9639,104.39
9785,208.46
12141,26.53
15184,37.2
15784,88.73
18719,153.45
19870,95.92
20532,95.96
22527,122.92
23576,11.28
23577,61.87
23649,49.58
24199,22.36
24293,98.24
25201,88.02
10243,111.43
6774,168.08
8049,99.42
8053,16.1
8517,49.08
11964,35.05
15538,126.94
16694,14.2
18648,18.11
19423,218.46
21012,208.93
22457,156.77
22691,208.98
23452,155.13
16174,14.49
16470,1.07
17822,1.1
14265,57.52
392,9.9
2485,31.25
2949,70.04
3173,11.08
3441,5.45
3593,8.77
3853,5.83
3927,11.7
3937,17.75
3939,55.88
5107,11.37
5218,4.8
5230,7.81
6030,10.34
7350,36.93
7504,17.31
7601,7.07
8718,7.86
9522,11.11
11621,6.91
12498,3.99
12691,1.17
15251,4.81
16020,3.6
16261,1.54
17156,4.71
17626,23.25
18622,11.9
19059,4.55
19525,4.49
19738,30.28
20122,6.14
20432,7.65
21866,6.87
22074,19.49
23721,5.52
8916,14.79
13556,27.68
14485,81.74
8612,64.08
615,27.0
743,16.42
2076,8.86
4515,10.6
5773,13.15
9482,131.34
10822,5.26
11175,82.01
11604,5.55
14004,3.41
15003,211.63
15552,104.25
15814,21.71
16083,16.17
17932,21.78
20001,13.44
20100,46.01
23481,44.36
16258,13.28
1356,3.62
1727,24.72
2752,5.6
4125,23.88
6667,3.89
6825,1.5
10039,17.23
10351,3.52
11082,116.07
14123,26.69
16676,3.84
21194,1.2
10912,3.9
14534,7.65
17268,30.25
19783,1.27
21705,5.03
22836,1.73
2710,22.99
62,11.08
106,5.03
260,8.23
2959,11.19
3677,20.69
4708,4.64
5172,9.68
5541,6.98
5794,2.54
5807,18.91
6575,9.04
8458,5.8
10601,2.04
11401,4.95
13026,4.94
13205,7.3
13659,4.17
13989,11.77
14007,4.77
14009,10.22
14599,27.02
15301,3.36
18757,13.07
20934,3.07
21543,8.88
22184,16.69
23647,32.73
23708,36.46
25916,5.74
26023,1.95
26051,2.28
26100,4.58
214,10.78
5435,7.09
6512,71.49
10590,7.57
23559,5.21
1765,5.12
3032,20.2
5302,20.58
7383,31.67
7442,34.85
7768,11.87
13276,39.81
17266,21.79
22415,31.03
10794,1.27
7050,11.96
25850,1.28
10113,36.46
10657,3.86
12130,6.0
17172,8.3
4846,131.68
676,135.54
824,112.02
2133,106.95
2654,168.18
4748,158.77
5672,10.61
10549,49.97
12928,75.46
13220,65.56
14419,120.96
17330,127.12
17439,142.21
18487,127.45
20850,109.42
22779,104.56
23382,125.46
24029,49.64
11785,130.28
45,213.72
46,211.77
570,208.82
773,210.32
1653,212.24
2212,213.7
2741,213.57
2952,222.98
3372,210.16
4046,22.18
4164,212.15
4511,211.4
4513,211.59
5262,4.21
6179,214.11
6830,221.17
7956,210.71
8879,214.73
11241,213.85
11472,213.56
12365,204.16
12496,210.21
12678,13.87
12781,208.56
12851,209.07
14540,213.74
14807,201.98
15659,210.6
16159,13.79
17655,210.74
17692,204.76
18894,200.87
19961,214.12
20108,214.81
20562,211.67
20635,215.67
21281,204.05
21508,209.65
21847,217.55
22798,22.22
22887,201.34
23293,208.94
24955,215.47
25346,202.78
25758,218.2
934,69.9
5579,9.87
9755,173.11
10550,16.31
16032,107.9
17331,18.27
17603,35.7
20644,95.39
22497,24.72
23387,28.34
23907,35.76
24924,45.17
25080,79.63
12422,56.15
1339,35.74
3164,31.38
15580,38.64
16393,16.36
20478,100.71
20956,22.86
3890,43.52
5621,124.91
8824,17.72
11613,37.45
12306,40.93
12860,12.4
14547,18.26
18182,14.81
