Node,SIR
1,1.5
2,4.74
3,10.73
4,11.75
5,18.54
6,4.15
7,50.87
8,39.05
9,1.46
10,17.92
11,97.35
12,85.93
13,106.73
14,15.89
15,2.86
16,9.77
17,35.17
18,64.07
19,4.57
20,38.32
21,4.09
22,4.31
23,3.75
24,1.05
25,7.05
26,19.11
27,13.34
28,3.5
29,1.95
30,68.09
31,114.19
32,45.53
33,41.5
34,3.9
35,31.15
36,34.85
37,4.13
38,2.71
39,7.05
40,10.77
41,34.38
42,2.67
43,4.99
44,2.41
45,45.4
46,1.09
47,16.89
48,10.4
49,1.57
50,81.29
51,11.87
52,4.07
53,9.36
54,109.42
55,18.09
56,87.98
57,27.21
58,2.86
59,11.98
60,13.61
61,7.65
62,25.23
63,103.08
64,1.72
65,1.14
66,30.23
67,109.51
68,13.35
69,2.71
70,84.29
71,2.71
72,2.9
73,12.0
74,2.95
75,4.32
76,7.67
77,6.6
78,3.07
79,32.22
80,25.07
81,3.65
82,13.59
83,61.14
84,2.43
85,7.56
86,2.78
87,21.77
88,1.27
89,16.12
90,12.6
91,12.6
92,99.82
93,29.38
94,5.56
95,4.15
96,1.37
97,2.53
98,1.13
99,31.34
100,4.06
101,16.04
102,4.02
103,11.0
104,1.38
105,7.74
106,12.63
107,7.31
108,51.17
109,2.49
110,11.81
111,1.9
112,1.21
113,6.6
114,20.36
115,18.31
116,9.71
117,20.03
118,106.41
119,1.37
120,2.93
121,24.51
122,49.04
123,109.14
124,53.69
125,57.61
126,5.79
127,4.1
128,1.08
129,1.44
130,6.66
131,10.57
132,40.73
133,44.3
134,13.75
135,41.32
136,51.26
137,12.29
138,1.09
139,1.14
140,16.07
141,48.19
142,94.75
143,71.11
144,15.64
145,2.67
146,21.38
147,51.87
148,63.86
149,8.3
150,114.97
151,11.83
152,20.94
153,37.05
154,13.38
155,7.99
156,15.5
157,40.0
158,14.39
159,79.11
160,18.29
161,11.12
162,1.13
163,3.92
164,85.49
165,8.98
166,53.7
167,5.59
168,49.77
169,1.09
170,1.28
171,37.98
172,14.52
173,31.7
174,14.9
175,73.54
176,11.91
177,22.68
178,4.35
179,1.11
180,1.17
181,51.62
182,2.17
183,2.45
184,16.84
185,4.54
186,5.69
187,11.48
188,78.45
189,37.02
190,7.73
191,13.49
192,1.63
193,8.17
194,37.01
195,4.34
196,107.46
197,34.63
198,24.74
199,30.85
200,3.82
201,58.39
202,20.66
203,4.53
204,48.77
205,2.86
206,76.82
207,30.1
208,31.01
209,30.44
210,4.9
211,17.65
212,5.56
213,1.32
214,8.84
215,7.33
216,65.87
217,5.96
218,3.09
219,14.47
220,3.73
221,25.5
222,38.83
223,8.78
224,25.76
225,1.11
226,6.12
227,2.36
228,30.88
229,28.73
230,16.89
231,37.67
232,9.11
233,27.33
234,34.77
235,39.48
236,5.5
237,1.12
238,2.54
239,12.79
240,35.36
241,1.85
242,1.2
243,5.85
244,104.31
245,77.61
246,62.31
247,63.3
248,1.05
249,1.16
250,1.58
251,4.97
252,84.04
253,26.9
